G[0,0](hr >= 79.800 & Pulse >= 76.033) [Discrimination Score: -0.666; Robustness + : -1.097; Robustness - : 15.252; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((af <= 0.729 | AF <= 0.089) & cosen >= -2.366) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](n_evts <= 1.000 -> LOS >= 17.765) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.002) U[1,1] (death = 0.008)) [Discrimination Score: -0.408; Robustness + : -0.002; Robustness - : 0.141; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](BLOOD_UREA_NITROGEN <= 72.745 & CREATININE >= 1.975) [Discrimination Score: -0.021; Robustness + : -0.937; Robustness - : -0.875; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](hr >= 75.399 & Pulse >= 76.646) [Discrimination Score: -0.298; Robustness + : 0.941; Robustness - : 6.640; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((af <= 0.224 | AF <= 0.263) & cosen >= -2.168) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](n_evts <= 1.000 -> LOS >= 3.893) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.003) U[0,1] (death = 0.008)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](BLOOD_UREA_NITROGEN <= 79.090 & CREATININE >= 1.166) [Discrimination Score: 0.451; Robustness + : 0.641; Robustness - : -0.066; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](hr >= 72.832 & Pulse >= 75.039) [Discrimination Score: -0.291; Robustness + : 2.671; Robustness - : 8.247; Percent Class + : 1.000; Percent Class - : 0.000]
