G[2,2](hr >= 80.117 & Pulse >= 66.266) [Discrimination Score: -1.236; Robustness + : -9.268; Robustness - : 15.109; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((af <= 0.273 | AF <= 0.067) & cosen >= -2.236) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](n_evts <= 0.500 -> LOS >= 3.668) [Discrimination Score: 0.585; Robustness + : -0.500; Robustness - : -2.380; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.027) U[0,0] (death = 0.148)) [Discrimination Score: -0.408; Robustness + : -0.027; Robustness - : 0.115; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](BLOOD_UREA_NITROGEN <= 21.000 & CREATININE >= 1.100) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](hr >= 74.328 & Pulse >= 69.175) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((af <= 0.486 | AF <= 0.337) & cosen >= -2.099) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](n_evts <= 0.500 -> LOS >= 2.386) [Discrimination Score: 0.628; Robustness + : -0.500; Robustness - : -2.471; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.062) U[1,2] (death = 0.148)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](BLOOD_UREA_NITROGEN <= 21.000 & CREATININE >= 1.100) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](hr >= 73.509 & Pulse >= 68.178) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((af <= 0.043 | AF <= 0.249) & cosen >= -2.153) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](n_evts <= 0.500 -> LOS >= 2.782) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.022) U[0,1] (death = 0.148)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](BLOOD_UREA_NITROGEN <= 21.000 & CREATININE >= 1.100) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](hr >= 85.357 & Pulse >= 75.293) [Discrimination Score: -1.183; Robustness + : -14.508; Robustness - : 9.328; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1]((af <= 0.313 | AF <= 0.059) & cosen >= -2.247) [Discrimination Score: 0.519; Robustness + : 0.223; Robustness - : 0.113; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](n_evts <= 0.500 -> LOS >= 2.640) [Discrimination Score: 0.756; Robustness + : -0.500; Robustness - : -3.114; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.068) U[0,1] (death = 0.148)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](BLOOD_UREA_NITROGEN <= 21.000 & CREATININE >= 1.100) [Discrimination Score: 0.000; Robustness + : -0.000; Robustness - : -0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](hr >= 79.154 & Pulse >= 77.323) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2]((af <= 0.424 | AF <= 0.435) & cosen >= -2.085) [Discrimination Score: 0.086; Robustness + : 0.061; Robustness - : 0.032; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](n_evts <= 0.500 -> LOS >= 2.398) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.024) U[0,1] (death = 0.148)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](BLOOD_UREA_NITROGEN <= 21.000 & CREATININE >= 1.100) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](hr >= 81.948 & Pulse >= 77.814) [Discrimination Score: -1.088; Robustness + : -11.098; Robustness - : 10.944; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((af <= 0.330 | AF <= 0.139) & cosen >= -2.171) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](n_evts <= 0.500 -> LOS >= 2.345) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.054) U[0,0] (death = 0.148)) [Discrimination Score: -0.408; Robustness + : -0.054; Robustness - : 0.089; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](BLOOD_UREA_NITROGEN <= 21.000 & CREATININE >= 1.100) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](hr >= 76.933 & Pulse >= 68.526) [Discrimination Score: -1.159; Robustness + : -6.083; Robustness - : 17.516; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2]((af <= 0.116 | AF <= 0.108) & cosen >= -2.254) [Discrimination Score: 0.804; Robustness + : 0.111; Robustness - : 0.060; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](n_evts <= 0.500 -> LOS >= 3.348) [Discrimination Score: 0.427; Robustness + : -0.500; Robustness - : -1.752; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.043) U[2,2] (death = 0.148)) [Discrimination Score: -0.632; Robustness + : -0.043; Robustness - : 0.243; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](BLOOD_UREA_NITROGEN <= 21.000 & CREATININE >= 1.100) [Discrimination Score: 0.000; Robustness + : -0.000; Robustness - : -0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](hr >= 82.998 & Pulse >= 67.269) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1]((af <= 0.403 | AF <= 0.405) & cosen >= -2.150) [Discrimination Score: 0.190; Robustness + : 0.126; Robustness - : 0.070; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](n_evts <= 0.500 -> LOS >= 3.492) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.074) U[2,2] (death = 0.148)) [Discrimination Score: -0.632; Robustness + : -0.074; Robustness - : 0.212; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](BLOOD_UREA_NITROGEN <= 21.000 & CREATININE >= 1.100) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
