G[1,1](hr >= 72.628 & Pulse >= 74.637) [Discrimination Score: -0.605; Robustness + : 0.228; Robustness - : 10.934; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((af <= 0.209 | AF <= 0.200) & cosen >= -2.413) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](n_evts <= 0.324 -> LOS >= 5.938) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.002) U[1,2] (death = 0.016)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](BLOOD_UREA_NITROGEN <= 28.621 & CREATININE >= 0.604) [Discrimination Score: -1.482; Robustness + : -1.170; Robustness - : 0.496; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](hr >= 65.906 & Pulse >= 73.048) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((af <= 0.144 | AF <= 0.063) & cosen >= -2.594) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](n_evts <= 0.278 -> LOS >= 7.402) [Discrimination Score: -0.375; Robustness + : -2.598; Robustness - : -1.747; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.003) U[0,1] (death = 0.016)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](BLOOD_UREA_NITROGEN <= 30.619 & CREATININE >= 0.626) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](hr >= 73.548 & Pulse >= 76.804) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((af <= 0.496 | AF <= 0.223) & cosen >= -2.341) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](n_evts <= 0.477 -> LOS >= 9.392) [Discrimination Score: -0.055; Robustness + : -0.608; Robustness - : -0.533; Percent Class + : 1.000; Percent Class - : 0.000]
