G[1,1](hr >= 78.085 & Pulse >= 80.587) [Discrimination Score: -0.726; Robustness + : 3.654; Robustness - : 15.699; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((af <= 0.383 | AF <= 0.397) & cosen >= -2.509) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](n_evts <= 0.753 -> LOS >= 2.595) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.159) U[0,1] (death = 0.022)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](BLOOD_UREA_NITROGEN <= 41.233 & CREATININE >= 1.789) [Discrimination Score: -0.221; Robustness + : -1.129; Robustness - : -0.689; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](hr >= 83.178 & Pulse >= 78.548) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0]((af <= 0.269 | AF <= 0.365) & cosen >= -2.513) [Discrimination Score: -0.197; Robustness + : 0.111; Robustness - : 0.163; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](n_evts <= 0.621 -> LOS >= 6.215) [Discrimination Score: -1.581; Robustness + : -6.785; Robustness - : -2.572; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.193) U[1,2] (death = 0.022)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](BLOOD_UREA_NITROGEN <= 42.816 & CREATININE >= 1.451) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](hr >= 78.999 & Pulse >= 73.885) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((af <= 0.405 | AF <= 0.109) & cosen >= -2.428) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](n_evts <= 0.652 -> LOS >= 8.205) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.454) U[0,0] (death = 0.022)) [Discrimination Score: 2.449; Robustness + : 0.546; Robustness - : 0.059; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](BLOOD_UREA_NITROGEN <= 46.192 & CREATININE >= 1.193) [Discrimination Score: 1.764; Robustness + : 0.965; Robustness - : -0.093; Percent Class + : 0.000; Percent Class - : 1.000]
