G[0,1](hr >= 83.787 & Pulse >= 82.445) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((af <= 0.505 | AF <= 0.967) & cosen >= -1.835) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](n_evts <= 0.765 -> LOS >= 2.115) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.009) U[0,2] (death = 0.038)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](BLOOD_UREA_NITROGEN <= 42.797 & CREATININE >= 3.127) [Discrimination Score: -0.589; Robustness + : -7.788; Robustness - : -1.713; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](hr >= 65.883 & Pulse >= 79.209) [Discrimination Score: -0.284; Robustness + : 4.138; Robustness - : 13.363; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((af <= 0.910 | AF <= 0.972) & cosen >= -2.263) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](n_evts <= 0.291 -> LOS >= 2.316) [Discrimination Score: 0.674; Robustness + : -0.684; Robustness - : -2.827; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.016) U[1,2] (death = 0.038)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](BLOOD_UREA_NITROGEN <= 57.824 & CREATININE >= 3.093) [Discrimination Score: -0.168; Robustness + : -2.213; Robustness - : -1.679; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](hr >= 81.134 & Pulse >= 68.796) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((af <= 0.599 | AF <= 0.914) & cosen >= -2.535) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](n_evts <= 0.277 -> LOS >= 2.649) [Discrimination Score: 0.613; Robustness + : -0.351; Robustness - : -2.637; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.019) U[1,1] (death = 0.038)) [Discrimination Score: -0.632; Robustness + : -0.019; Robustness - : 0.267; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](BLOOD_UREA_NITROGEN <= 49.888 & CREATININE >= 2.586) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](hr >= 67.229 & Pulse >= 69.822) [Discrimination Score: -0.348; Robustness + : 11.510; Robustness - : 22.745; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1]((af <= 0.733 | AF <= 0.957) & cosen >= -2.397) [Discrimination Score: -0.992; Robustness + : 0.019; Robustness - : 0.475; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](n_evts <= 0.397 -> LOS >= 2.433) [Discrimination Score: 0.613; Robustness + : -0.567; Robustness - : -2.852; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.014) U[0,1] (death = 0.038)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](BLOOD_UREA_NITROGEN <= 47.294 & CREATININE >= 3.292) [Discrimination Score: -0.539; Robustness + : -6.230; Robustness - : -1.878; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](hr >= 83.022 & Pulse >= 76.475) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((af <= 0.562 | AF <= 0.968) & cosen >= -2.083) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](n_evts <= 0.590 -> LOS >= 2.347) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.016) U[0,2] (death = 0.038)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](BLOOD_UREA_NITROGEN <= 38.055 & CREATININE >= 2.575) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](hr >= 71.885 & Pulse >= 79.209) [Discrimination Score: -0.234; Robustness + : 2.677; Robustness - : 9.934; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1]((af <= 0.759 | AF <= 0.966) & cosen >= -2.387) [Discrimination Score: -0.989; Robustness + : 0.017; Robustness - : 0.476; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](n_evts <= 0.568 -> LOS >= 2.497) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.011) U[0,2] (death = 0.038)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](BLOOD_UREA_NITROGEN <= 53.450 & CREATININE >= 2.480) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](hr >= 72.531 & Pulse >= 68.253) [Discrimination Score: -0.396; Robustness + : 7.902; Robustness - : 20.148; Percent Class + : 1.000; Percent Class - : 0.000]
