G[2,2](hr >= 76.591 & Pulse >= 75.905) [Discrimination Score: -0.445; Robustness + : 4.728; Robustness - : 12.524; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1]((af <= 0.352 | AF <= 0.482) & cosen >= -1.997) [Discrimination Score: 0.610; Robustness + : 0.020; Robustness - : -0.126; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](n_evts <= 0.429 -> LOS >= 2.228) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.035) U[1,2] (death = 0.087)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](BLOOD_UREA_NITROGEN <= 16.210 & CREATININE >= 0.925) [Discrimination Score: 1.291; Robustness + : -1.793; Robustness - : -4.790; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](hr >= 84.930 & Pulse >= 80.609) [Discrimination Score: -0.528; Robustness + : -2.266; Robustness - : 6.208; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((af <= 0.296 | AF <= 0.044) & cosen >= -2.233) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](n_evts <= 0.332 -> LOS >= 2.608) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.028) U[0,0] (death = 0.087)) [Discrimination Score: -3.000; Robustness + : -0.028; Robustness - : -0.028; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](BLOOD_UREA_NITROGEN <= 14.755 & CREATININE >= 0.942) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](hr >= 85.981 & Pulse >= 80.956) [Discrimination Score: -0.537; Robustness + : -3.145; Robustness - : 5.358; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((af <= 0.133 | AF <= 0.181) & cosen >= -2.090) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
