G[2,2](hr >= 95.576 & Pulse >= 93.210) [Discrimination Score: 0.238; Robustness + : 3.748; Robustness - : -1.015; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((af <= 0.621 | AF <= 0.472) & cosen >= -2.080) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](n_evts <= 0.765 -> LOS >= 3.274) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.011) U[0,0] (death = 0.190)) [Discrimination Score: -0.632; Robustness + : -0.011; Robustness - : 0.274; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](BLOOD_UREA_NITROGEN <= 21.000 & CREATININE >= 1.100) [Discrimination Score: 0.000; Robustness + : -0.000; Robustness - : -0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](hr >= 91.608 & Pulse >= 102.525) [Discrimination Score: 0.897; Robustness + : 7.716; Robustness - : -10.096; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((af <= 0.911 | AF <= 0.206) & cosen >= -2.246) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](n_evts <= 0.763 -> LOS >= 2.246) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.020) U[0,0] (death = 0.190)) [Discrimination Score: -0.632; Robustness + : -0.020; Robustness - : 0.266; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](BLOOD_UREA_NITROGEN <= 21.000 & CREATININE >= 1.100) [Discrimination Score: 0.000; Robustness + : -0.000; Robustness - : -0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](hr >= 85.133 & Pulse >= 83.677) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((af <= 0.360 | AF <= 0.351) & cosen >= -1.667) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](n_evts <= 0.803 -> LOS >= 4.984) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.011) U[1,2] (death = 0.190)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](BLOOD_UREA_NITROGEN <= 21.000 & CREATININE >= 1.100) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](hr >= 80.547 & Pulse >= 81.213) [Discrimination Score: 0.381; Robustness + : 18.778; Robustness - : 11.216; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0]((af <= 0.400 | AF <= 0.065) & cosen >= -2.065) [Discrimination Score: -0.079; Robustness + : -0.013; Robustness - : 0.016; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](n_evts <= 0.717 -> LOS >= 4.708) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.089) U[1,2] (death = 0.190)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](BLOOD_UREA_NITROGEN <= 21.000 & CREATININE >= 1.100) [Discrimination Score: 0.000; Robustness + : -0.000; Robustness - : -0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](hr >= 92.626 & Pulse >= 77.277) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0]((af <= 0.424 | AF <= 0.096) & cosen >= -2.216) [Discrimination Score: -0.288; Robustness + : 0.059; Robustness - : 0.131; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](n_evts <= 0.697 -> LOS >= 3.223) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.032) U[0,1] (death = 0.190)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](BLOOD_UREA_NITROGEN <= 21.000 & CREATININE >= 1.100) [Discrimination Score: 0.000; Robustness + : -0.000; Robustness - : -0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](hr >= 83.994 & Pulse >= 98.396) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1]((af <= 0.986 | AF <= 0.154) & cosen >= -2.025) [Discrimination Score: 0.638; Robustness + : 0.154; Robustness - : -0.026; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](n_evts <= 0.766 -> LOS >= 3.417) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.084) U[0,1] (death = 0.190)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](BLOOD_UREA_NITROGEN <= 21.000 & CREATININE >= 1.100) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](hr >= 86.620 & Pulse >= 99.850) [Discrimination Score: 1.013; Robustness + : 12.704; Robustness - : -7.422; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0]((af <= 0.620 | AF <= 0.255) & cosen >= -1.666) [Discrimination Score: 0.212; Robustness + : -0.019; Robustness - : -0.211; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](n_evts <= 0.999 -> LOS >= 3.504) [Discrimination Score: 0.540; Robustness + : -0.999; Robustness - : -2.925; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.081) U[0,1] (death = 0.190)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](BLOOD_UREA_NITROGEN <= 21.000 & CREATININE >= 1.100) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](hr >= 90.654 & Pulse >= 79.826) [Discrimination Score: 0.113; Robustness + : 8.670; Robustness - : 6.262; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((af <= 0.303 | AF <= 0.233) & cosen >= -1.963) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](n_evts <= 0.776 -> LOS >= 2.720) [Discrimination Score: 0.692; Robustness + : -0.776; Robustness - : -3.421; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.014) U[1,2] (death = 0.190)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](BLOOD_UREA_NITROGEN <= 21.000 & CREATININE >= 1.100) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](hr >= 92.898 & Pulse >= 75.427) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((af <= 0.330 | AF <= 0.088) & cosen >= -1.770) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](n_evts <= 0.985 -> LOS >= 4.855) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.052) U[1,2] (death = 0.190)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](BLOOD_UREA_NITROGEN <= 21.000 & CREATININE >= 1.100) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](hr >= 85.016 & Pulse >= 74.955) [Discrimination Score: 0.113; Robustness + : 14.308; Robustness - : 11.900; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((af <= 0.522 | AF <= 0.049) & cosen >= -2.070) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](n_evts <= 0.841 -> LOS >= 4.157) [Discrimination Score: 0.455; Robustness + : -0.841; Robustness - : -2.414; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.044) U[0,1] (death = 0.190)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](BLOOD_UREA_NITROGEN <= 21.000 & CREATININE >= 1.100) [Discrimination Score: 0.000; Robustness + : -0.000; Robustness - : -0.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](direct > 0.315 -> y = 0.799) [Discrimination Score: 0.983; Robustness + : 0.315; Robustness - : -0.146; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](n_evts < 0.676 & y = 0.836) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](LOS < 6.736 -> y = 0.722) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](srr > 0.040 -> y = 0.748) [Discrimination Score: -0.464; Robustness + : -0.055; Robustness - : -0.033; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](s8_hr < -0.000 -> y = 0.668) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((s24_hr < -3.825631749387447e-06) U[0,0] (y = 0.708)) [Discrimination Score: -1.008; Robustness + : 2.002; Robustness - : 6.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Resp >= 18.659 & y = 0.616) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](s2_hr > -0.006 & y = 0.521) [Discrimination Score: -1.581; Robustness + : -0.521; Robustness - : -0.491; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](af < 0.397 & y = 0.612) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](Glasgow_Coma_Scale_Total < 14.776 & y = 0.227) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](SpO2 >= 92.310 & y = 0.478) [Discrimination Score: 0.423; Robustness + : -0.478; Robustness - : -1.485; Percent Class + : 0.000; Percent Class - : 1.000]
((dfa > 0.540) U[1,2] (y = 0.514)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](hr <= 113.940 & y = 0.037) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](ICU_Pt_Days >= 0.298 -> y = 0.542) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](AF <= 0.382 & y = 0.853) [Discrimination Score: -1.581; Robustness + : -0.853; Robustness - : -0.349; Percent Class + : 0.000; Percent Class - : 1.000]
