G[0,0](hr >= 66.107 & Pulse >= 68.329) [Discrimination Score: -1.303; Robustness + : -0.657; Robustness - : 27.777; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1]((af <= 0.655 | AF <= 0.360) & cosen >= -2.365) [Discrimination Score: -0.630; Robustness + : 0.007; Robustness - : 0.259; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](n_evts <= 0.969 -> LOS >= 5.106) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.004) U[0,1] (death = 0.014)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](BLOOD_UREA_NITROGEN <= 25.910 & CREATININE >= 1.178) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](hr >= 75.299 & Pulse >= 66.378) [Discrimination Score: -1.299; Robustness + : -5.276; Robustness - : 25.124; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((af <= 0.031 | AF <= 0.021) & cosen >= -2.449) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](n_evts <= 0.948 -> LOS >= 11.452) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.002) U[0,1] (death = 0.014)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](BLOOD_UREA_NITROGEN <= 17.174 & CREATININE >= 1.184) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](hr >= 72.282 & Pulse >= 69.366) [Discrimination Score: -1.312; Robustness + : -3.511; Robustness - : 26.263; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((af <= 0.113 | AF <= 0.098) & cosen >= -2.730) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](n_evts <= 0.844 -> LOS >= 8.190) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.004) U[0,2] (death = 0.014)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](BLOOD_UREA_NITROGEN <= 25.957 & CREATININE >= 1.120) [Discrimination Score: -0.068; Robustness + : 0.128; Robustness - : 0.146; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](hr >= 74.423 & Pulse >= 71.309) [Discrimination Score: -1.287; Robustness + : -5.888; Robustness - : 22.609; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((af <= 0.194 | AF <= 0.265) & cosen >= -2.618) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](n_evts <= 0.848 -> LOS >= 8.360) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
