G[0,0](hr >= 114.157 & Pulse >= 91.375) [Discrimination Score: 2.082; Robustness + : 11.234; Robustness - : -19.045; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((af <= 0.024 | AF <= 0.172) & cosen >= -2.218) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](n_evts <= 0.426 -> LOS >= 15.277) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.052) U[0,2] (death = 0.105)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](BLOOD_UREA_NITROGEN <= 25.192 & CREATININE >= 0.979) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](hr >= 92.006 & Pulse >= 71.632) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((af <= 0.110 | AF <= 0.228) & cosen >= -2.071) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](n_evts <= 0.424 -> LOS >= 10.916) [Discrimination Score: -21.582; Robustness + : -16.084; Robustness - : 0.102; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.029) U[0,1] (death = 0.105)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](BLOOD_UREA_NITROGEN <= 25.537 & CREATININE >= 0.952) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](hr >= 102.160 & Pulse >= 101.096) [Discrimination Score: 1.863; Robustness + : 22.047; Robustness - : -10.953; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2]((af <= 0.276 | AF <= 0.117) & cosen >= -2.015) [Discrimination Score: 0.271; Robustness + : -0.024; Robustness - : -0.091; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](n_evts <= 0.480 -> LOS >= 6.140) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
