G[0,2](hr >= 60.657 & Pulse >= 80.033) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((af <= 0.981 | AF <= 0.819) & cosen >= -1.647) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](n_evts <= 0.371 -> LOS >= 1.051) [Discrimination Score: 1.095; Robustness + : -0.371; Robustness - : -3.806; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.031) U[0,1] (death = 0.068)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](BLOOD_UREA_NITROGEN <= 19.438 & CREATININE >= 0.604) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](hr >= 65.178 & Pulse >= 63.181) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2]((af <= 0.570 | AF <= 0.901) & cosen >= -1.874) [Discrimination Score: 0.508; Robustness + : 0.088; Robustness - : -0.176; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](n_evts <= 0.684 -> LOS >= 1.174) [Discrimination Score: 0.956; Robustness + : -0.684; Robustness - : -3.683; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.032) U[0,0] (death = 0.068)) [Discrimination Score: -0.632; Robustness + : -0.032; Robustness - : 0.254; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](BLOOD_UREA_NITROGEN <= 20.239 & CREATININE >= 0.785) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](hr >= 81.703 & Pulse >= 73.921) [Discrimination Score: -0.365; Robustness + : -1.390; Robustness - : 12.499; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1]((af <= 0.440 | AF <= 0.998) & cosen >= -2.148) [Discrimination Score: 0.300; Robustness + : 0.242; Robustness - : 0.098; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](n_evts <= 0.940 -> LOS >= 0.411) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.010) U[0,2] (death = 0.068)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](BLOOD_UREA_NITROGEN <= 20.952 & CREATININE >= 0.807) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
