G[0,0](hr >= 68.212 & Pulse >= 70.997) [Discrimination Score: -1.225; Robustness + : -6.381; Robustness - : 16.575; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((af <= 0.450 | AF <= 0.060) & cosen >= -2.513) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](n_evts <= 0.414 -> LOS >= 4.152) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.009) U[0,0] (death = 0.089)) [Discrimination Score: -0.408; Robustness + : -0.009; Robustness - : 0.134; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](BLOOD_UREA_NITROGEN <= 27.619 & CREATININE >= 1.130) [Discrimination Score: -0.392; Robustness + : -1.410; Robustness - : -0.030; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](hr >= 70.911 & Pulse >= 65.366) [Discrimination Score: -1.372; Robustness + : -7.747; Robustness - : 20.619; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((af <= 0.194 | AF <= 0.214) & cosen >= -2.362) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](n_evts <= 0.382 -> LOS >= 6.167) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.011) U[1,1] (death = 0.089)) [Discrimination Score: -0.500; Robustness + : -0.011; Robustness - : -0.011; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](BLOOD_UREA_NITROGEN <= 30.121 & CREATININE >= 1.118) [Discrimination Score: -0.392; Robustness + : -1.067; Robustness - : -0.018; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](hr >= 67.752 & Pulse >= 71.387) [Discrimination Score: -1.849; Robustness + : -6.180; Robustness - : 9.756; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((af <= 0.148 | AF <= 0.282) & cosen >= -2.440) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](n_evts <= 0.419 -> LOS >= 5.242) [Discrimination Score: 0.735; Robustness + : -0.758; Robustness - : -3.090; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.031) U[0,1] (death = 0.089)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](BLOOD_UREA_NITROGEN <= 34.109 & CREATININE >= 1.188) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](hr >= 67.476 & Pulse >= 67.660) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0]((af <= 0.231 | AF <= 0.278) & cosen >= -2.649) [Discrimination Score: -0.893; Robustness + : 0.102; Robustness - : 0.271; Percent Class + : 0.000; Percent Class - : 1.000]
