G[0,0](hr >= 80.930 & Pulse >= 95.227) [Discrimination Score: 0.391; Robustness + : 3.678; Robustness - : -2.352; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0]((af <= 0.542 | AF <= 0.977) & cosen >= -1.878) [Discrimination Score: 0.156; Robustness + : -0.249; Robustness - : -0.323; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](n_evts <= 0.946 -> LOS >= 10.227) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.001) U[2,2] (death = 0.013)) [Discrimination Score: -0.113; Robustness + : -0.001; Robustness - : 0.012; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](BLOOD_UREA_NITROGEN <= 36.361 & CREATININE >= 1.154) [Discrimination Score: -0.673; Robustness + : -0.630; Robustness - : 0.340; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](hr >= 84.535 & Pulse >= 92.759) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((af <= 0.699 | AF <= 0.992) & cosen >= -2.186) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](n_evts <= 0.925 -> LOS >= 2.465) [Discrimination Score: -0.290; Robustness + : -8.535; Robustness - : -7.990; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.003) U[0,1] (death = 0.013)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](BLOOD_UREA_NITROGEN <= 36.677 & CREATININE >= 1.214) [Discrimination Score: -0.619; Robustness + : -0.538; Robustness - : 0.280; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](hr >= 86.646 & Pulse >= 78.054) [Discrimination Score: 0.252; Robustness + : 13.002; Robustness - : 8.896; Percent Class + : 1.000; Percent Class - : 0.000]
