G[0,0](hr >= 87.217 & Pulse >= 81.517) [Discrimination Score: -0.385; Robustness + : -1.865; Robustness - : 3.648; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1]((af <= 0.388 | AF <= 0.055) & cosen >= -2.355) [Discrimination Score: -0.189; Robustness + : 0.135; Robustness - : 0.167; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](n_evts <= 0.585 -> LOS >= 3.441) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.068) U[0,1] (death = 0.174)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](BLOOD_UREA_NITROGEN <= 24.218 & CREATININE >= 1.133) [Discrimination Score: -1.000; Robustness + : -1.408; Robustness - : -0.033; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](hr >= 93.561 & Pulse >= 75.008) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1]((af <= 0.024 | AF <= 0.289) & cosen >= -2.365) [Discrimination Score: -0.120; Robustness + : 0.145; Robustness - : 0.161; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](n_evts <= 0.537 -> LOS >= 4.862) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.023) U[0,1] (death = 0.174)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](BLOOD_UREA_NITROGEN <= 26.851 & CREATININE >= 1.119) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](hr >= 92.062 & Pulse >= 76.355) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((af <= 0.444 | AF <= 0.494) & cosen >= -2.364) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](n_evts <= 0.580 -> LOS >= 5.403) [Discrimination Score: 0.314; Robustness + : -0.597; Robustness - : -1.592; Percent Class + : 1.000; Percent Class - : 0.000]
