G[0,0](hr >= 71.224 & Pulse >= 77.822) [Discrimination Score: -1.014; Robustness + : -4.822; Robustness - : 8.321; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2]((af <= 0.431 | AF <= 0.234) & cosen >= -2.394) [Discrimination Score: -0.856; Robustness + : 0.132; Robustness - : 0.229; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](n_evts <= 0.996 -> LOS >= 3.848) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.082) U[0,2] (death = 0.235)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](BLOOD_UREA_NITROGEN <= 21.000 & CREATININE >= 1.100) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](hr >= 89.414 & Pulse >= 76.235) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2]((af <= 0.246 | AF <= 0.165) & cosen >= -2.264) [Discrimination Score: -0.891; Robustness + : 0.002; Robustness - : 0.091; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](n_evts <= 0.610 -> LOS >= 3.581) [Discrimination Score: 0.410; Robustness + : -1.419; Robustness - : -2.875; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.013) U[0,2] (death = 0.235)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](BLOOD_UREA_NITROGEN <= 21.000 & CREATININE >= 1.100) [Discrimination Score: 0.000; Robustness + : -0.000; Robustness - : -0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](hr >= 80.840 & Pulse >= 72.970) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((af <= 0.311 | AF <= 0.378) & cosen >= -2.315) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](n_evts <= 0.757 -> LOS >= 2.363) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.060) U[1,1] (death = 0.235)) [Discrimination Score: -0.408; Robustness + : -0.060; Robustness - : 0.083; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](BLOOD_UREA_NITROGEN <= 21.000 & CREATININE >= 1.100) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](hr >= 90.583 & Pulse >= 83.598) [Discrimination Score: -1.471; Robustness + : -20.129; Robustness - : 0.066; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1]((af <= 0.210 | AF <= 0.455) & cosen >= -2.298) [Discrimination Score: -0.777; Robustness + : 0.036; Robustness - : 0.150; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](n_evts <= 0.904 -> LOS >= 2.282) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.094) U[2,2] (death = 0.235)) [Discrimination Score: -0.408; Robustness + : -0.094; Robustness - : 0.049; Percent Class + : 0.000; Percent Class - : 1.000]
