G[0,0](hr >= 86.441 & Pulse >= 104.313) [Discrimination Score: 0.408; Robustness + : 4.121; Robustness - : -7.741; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((af <= 0.370 | AF <= 0.104) & cosen >= -2.239) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](n_evts <= 0.987 -> LOS >= 2.229) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.006) U[1,2] (death = 0.065)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](BLOOD_UREA_NITROGEN <= 20.847 & CREATININE >= 1.131) [Discrimination Score: 1.732; Robustness + : 0.014; Robustness - : -0.153; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](hr >= 90.138 & Pulse >= 82.059) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2]((af <= 0.106 | AF <= 0.330) & cosen >= -2.062) [Discrimination Score: 0.875; Robustness + : 0.198; Robustness - : -0.104; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](n_evts <= 0.223 -> LOS >= 2.853) [Discrimination Score: 1.025; Robustness + : -0.223; Robustness - : -3.872; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.007) U[2,2] (death = 0.065)) [Discrimination Score: -0.408; Robustness + : -0.007; Robustness - : 0.136; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](BLOOD_UREA_NITROGEN <= 20.812 & CREATININE >= 1.121) [Discrimination Score: 1.732; Robustness + : 0.012; Robustness - : -0.188; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](hr >= 89.172 & Pulse >= 98.739) [Discrimination Score: 0.755; Robustness + : 6.633; Robustness - : -12.025; Percent Class + : 1.000; Percent Class - : 0.000]
