G[0,0](hr >= 65.586 & Pulse >= 75.129) [Discrimination Score: -0.600; Robustness + : 6.588; Robustness - : 19.871; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2]((af <= 0.989 | AF <= 0.013) & cosen >= -1.982) [Discrimination Score: -0.182; Robustness + : 0.044; Robustness - : 0.149; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](n_evts <= 0.335 -> LOS >= 3.394) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.005) U[0,2] (death = 0.013)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](BLOOD_UREA_NITROGEN <= 25.829 & CREATININE >= 0.843) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](hr >= 83.405 & Pulse >= 73.583) [Discrimination Score: -0.483; Robustness + : 0.209; Robustness - : 10.134; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0]((af <= 0.951 | AF <= 0.326) & cosen >= -2.038) [Discrimination Score: 0.791; Robustness + : 0.330; Robustness - : 0.043; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](n_evts <= 0.886 -> LOS >= 9.855) [Discrimination Score: -0.551; Robustness + : -1.145; Robustness - : -0.605; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 8.112925565942722e-05) U[0,0] (death = 0.013)) [Discrimination Score: 0.632; Robustness + : -0.013; Robustness - : -0.291; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](BLOOD_UREA_NITROGEN <= 28.565 & CREATININE >= 0.878) [Discrimination Score: -0.884; Robustness + : -0.049; Robustness - : 0.179; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](hr >= 83.476 & Pulse >= 69.976) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0]((af <= 0.951 | AF <= 0.342) & cosen >= -2.290) [Discrimination Score: 0.272; Robustness + : 0.348; Robustness - : 0.261; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](n_evts <= 0.204 -> LOS >= 3.224) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.003) U[1,2] (death = 0.013)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](BLOOD_UREA_NITROGEN <= 26.629 & CREATININE >= 0.841) [Discrimination Score: -0.873; Robustness + : -0.423; Robustness - : 0.259; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](hr >= 62.574 & Pulse >= 69.135) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((af <= 0.968 | AF <= 0.205) & cosen >= -1.355) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](n_evts <= 0.352 -> LOS >= 9.609) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.004) U[2,2] (death = 0.013)) [Discrimination Score: -0.408; Robustness + : -0.004; Robustness - : 0.139; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](BLOOD_UREA_NITROGEN <= 27.252 & CREATININE >= 0.806) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](hr >= 66.263 & Pulse >= 71.448) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((af <= 0.989 | AF <= 0.312) & cosen >= -0.754) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](n_evts <= 0.722 -> LOS >= 2.828) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.007) U[0,2] (death = 0.013)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](BLOOD_UREA_NITROGEN <= 28.886 & CREATININE >= 0.818) [Discrimination Score: -0.996; Robustness + : 0.037; Robustness - : 0.239; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](hr >= 65.586 & Pulse >= 76.150) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1]((af <= 0.932 | AF <= 0.352) & cosen >= -1.826) [Discrimination Score: 0.646; Robustness + : 0.360; Robustness - : 0.021; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](n_evts <= 0.250 -> LOS >= 7.851) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
