G[1,1](hr >= 65.796 & Pulse >= 55.799) [Discrimination Score: -2.207; Robustness + : -2.254; Robustness - : 30.921; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((af <= 0.117 | AF <= 0.490) & cosen >= -2.317) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](n_evts <= 0.616 -> LOS >= 1.368) [Discrimination Score: 1.534; Robustness + : -0.616; Robustness - : -6.775; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.052) U[1,2] (death = 0.118)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](BLOOD_UREA_NITROGEN <= 21.000 & CREATININE >= 1.100) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](hr >= 73.991 & Pulse >= 58.513) [Discrimination Score: -2.239; Robustness + : -9.189; Robustness - : 23.505; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0]((af <= 0.186 | AF <= 0.251) & cosen >= -2.455) [Discrimination Score: -0.119; Robustness + : 0.122; Robustness - : 0.155; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](n_evts <= 0.607 -> LOS >= 1.866) [Discrimination Score: 1.412; Robustness + : -0.607; Robustness - : -6.277; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.043) U[0,2] (death = 0.118)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](BLOOD_UREA_NITROGEN <= 21.000 & CREATININE >= 1.100) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](hr >= 61.519 & Pulse >= 57.285) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
