G[1,2](hr >= 63.874 & Pulse >= 61.278) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1]((af <= 0.199 | AF <= 0.422) & cosen >= -2.107) [Discrimination Score: 0.525; Robustness + : 0.174; Robustness - : -0.021; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](n_evts <= 0.383 -> LOS >= 1.372) [Discrimination Score: 1.348; Robustness + : -0.383; Robustness - : -5.628; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.020) U[0,2] (death = 0.078)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](BLOOD_UREA_NITROGEN <= 19.049 & CREATININE >= 0.854) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](hr >= 68.438 & Pulse >= 58.149) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0]((af <= 0.288 | AF <= 0.046) & cosen >= -2.106) [Discrimination Score: 0.390; Robustness + : 0.144; Robustness - : 0.014; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](n_evts <= 0.486 -> LOS >= 1.586) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.014) U[2,2] (death = 0.078)) [Discrimination Score: -0.408; Robustness + : -0.014; Robustness - : 0.129; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](BLOOD_UREA_NITROGEN <= 14.518 & CREATININE >= 0.807) [Discrimination Score: 4.123; Robustness + : -0.367; Robustness - : -6.482; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](hr >= 58.642 & Pulse >= 73.021) [Discrimination Score: -0.487; Robustness + : 1.947; Robustness - : 13.122; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((af <= 0.495 | AF <= 0.129) & cosen >= -2.026) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](n_evts <= 0.374 -> LOS >= 2.107) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.014) U[0,1] (death = 0.078)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](BLOOD_UREA_NITROGEN <= 14.764 & CREATININE >= 0.893) [Discrimination Score: 4.123; Robustness + : -0.434; Robustness - : -6.236; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](hr >= 66.554 & Pulse >= 54.608) [Discrimination Score: -1.166; Robustness + : 5.110; Robustness - : 26.366; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1]((af <= 0.171 | AF <= 0.330) & cosen >= -2.032) [Discrimination Score: 0.543; Robustness + : 0.097; Robustness - : -0.101; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](n_evts <= 0.425 -> LOS >= 1.859) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.002) U[0,1] (death = 0.078)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](BLOOD_UREA_NITROGEN <= 12.797 & CREATININE >= 0.902) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](hr >= 70.885 & Pulse >= 73.562) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
