G[2,2](hr >= 81.607 & Pulse >= 93.189) [Discrimination Score: 3.236; Robustness + : 27.134; Robustness - : -12.475; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((af <= 0.010 | AF <= 0.460) & cosen >= -2.178) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](n_evts <= 0.532 -> LOS >= 2.183) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.016) U[1,2] (death = 0.034)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](BLOOD_UREA_NITROGEN <= 51.168 & CREATININE >= 1.153) [Discrimination Score: -2.135; Robustness + : -2.526; Robustness - : -0.053; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](hr >= 93.711 & Pulse >= 75.199) [Discrimination Score: 2.745; Robustness + : 23.779; Robustness - : -3.220; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((af <= 0.650 | AF <= 0.063) & cosen >= -2.005) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](n_evts <= 0.582 -> LOS >= 2.879) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.001) U[2,2] (death = 0.034)) [Discrimination Score: 1.500; Robustness + : -0.001; Robustness - : -0.001; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](BLOOD_UREA_NITROGEN <= 53.314 & CREATININE >= 1.246) [Discrimination Score: -0.491; Robustness + : -0.557; Robustness - : -0.146; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](hr >= 84.953 & Pulse >= 105.115) [Discrimination Score: 3.245; Robustness + : 15.849; Robustness - : -24.401; Percent Class + : 1.000; Percent Class - : 0.000]
