G[2,2](hr >= 67.463 & Pulse >= 68.603) [Discrimination Score: -1.133; Robustness + : 2.241; Robustness - : 23.112; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((af <= 0.079 | AF <= 0.386) & cosen >= -2.514) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](n_evts <= 0.399 -> LOS >= 2.216) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.008) U[1,1] (death = 0.039)) [Discrimination Score: -0.632; Robustness + : -0.008; Robustness - : 0.278; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](BLOOD_UREA_NITROGEN <= 20.979 & CREATININE >= 0.936) [Discrimination Score: 0.451; Robustness + : -0.000; Robustness - : -0.021; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](hr >= 74.030 & Pulse >= 68.939) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((af <= 0.231 | AF <= 0.016) & cosen >= -2.330) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](n_evts <= 0.235 -> LOS >= 2.554) [Discrimination Score: 0.769; Robustness + : -0.235; Robustness - : -3.018; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.010) U[1,2] (death = 0.039)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](BLOOD_UREA_NITROGEN <= 19.750 & CREATININE >= 0.959) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](hr >= 71.854 & Pulse >= 68.056) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((af <= 0.468 | AF <= 0.454) & cosen >= -2.540) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](n_evts <= 0.422 -> LOS >= 2.100) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.019) U[1,2] (death = 0.039)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](BLOOD_UREA_NITROGEN <= 20.540 & CREATININE >= 0.904) [Discrimination Score: 1.074; Robustness + : -0.012; Robustness - : -0.381; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](hr >= 74.324 & Pulse >= 67.544) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2]((af <= 0.087 | AF <= 0.425) & cosen >= -2.350) [Discrimination Score: -0.729; Robustness + : -0.005; Robustness - : 0.202; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](n_evts <= 0.188 -> LOS >= 2.574) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.001) U[1,2] (death = 0.039)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](BLOOD_UREA_NITROGEN <= 19.394 & CREATININE >= 0.971) [Discrimination Score: 3.146; Robustness + : -0.177; Robustness - : -1.606; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](hr >= 72.534 & Pulse >= 71.031) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0]((af <= 0.371 | AF <= 0.249) & cosen >= -2.466) [Discrimination Score: -0.525; Robustness + : 0.122; Robustness - : 0.237; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](n_evts <= 0.220 -> LOS >= 2.191) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.004) U[1,2] (death = 0.039)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](BLOOD_UREA_NITROGEN <= 19.611 & CREATININE >= 0.926) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
