G[1,1](hr >= 65.910 & Pulse >= 57.463) [Discrimination Score: -1.222; Robustness + : -0.389; Robustness - : 30.566; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1]((af <= 0.864 | AF <= 0.951) & cosen >= -1.263) [Discrimination Score: 0.634; Robustness + : 0.041; Robustness - : -0.465; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](n_evts <= 0.309 -> LOS >= 3.090) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.011) U[0,0] (death = 0.031)) [Discrimination Score: -0.408; Robustness + : -0.011; Robustness - : 0.132; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](BLOOD_UREA_NITROGEN <= 23.171 & CREATININE >= 1.146) [Discrimination Score: -0.517; Robustness + : -0.284; Robustness - : -0.046; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](hr >= 49.848 & Pulse >= 55.385) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1]((af <= 0.758 | AF <= 0.986) & cosen >= -1.510) [Discrimination Score: 0.371; Robustness + : 0.080; Robustness - : -0.217; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](n_evts <= 0.260 -> LOS >= 3.905) [Discrimination Score: 0.823; Robustness + : -0.260; Robustness - : -3.285; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.012) U[1,2] (death = 0.031)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](BLOOD_UREA_NITROGEN <= 23.953 & CREATININE >= 1.114) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](hr >= 64.713 & Pulse >= 63.508) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2]((af <= 0.722 | AF <= 0.981) & cosen >= -1.179) [Discrimination Score: 0.746; Robustness + : 0.022; Robustness - : -0.548; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](n_evts <= 0.690 -> LOS >= 2.160) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.013) U[1,2] (death = 0.031)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](BLOOD_UREA_NITROGEN <= 23.076 & CREATININE >= 1.191) [Discrimination Score: -0.564; Robustness + : -0.360; Robustness - : -0.091; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](hr >= 53.643 & Pulse >= 63.866) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((af <= 0.981 | AF <= 0.927) & cosen >= -1.200) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](n_evts <= 0.400 -> LOS >= 2.410) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.006) U[0,2] (death = 0.031)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](BLOOD_UREA_NITROGEN <= 22.984 & CREATININE >= 1.142) [Discrimination Score: -0.721; Robustness + : -0.410; Robustness - : -0.042; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](hr >= 67.235 & Pulse >= 49.873) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((af <= 0.710 | AF <= 0.919) & cosen >= -1.792) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](n_evts <= 0.655 -> LOS >= 2.070) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.015) U[0,1] (death = 0.031)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](BLOOD_UREA_NITROGEN <= 23.112 & CREATININE >= 1.167) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](hr >= 65.769 & Pulse >= 58.461) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0]((af <= 0.827 | AF <= 0.997) & cosen >= -0.839) [Discrimination Score: 1.377; Robustness + : -0.077; Robustness - : -1.067; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](n_evts <= 0.385 -> LOS >= 2.242) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.006) U[1,2] (death = 0.031)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](BLOOD_UREA_NITROGEN <= 23.643 & CREATININE >= 1.189) [Discrimination Score: -0.176; Robustness + : -0.117; Robustness - : -0.075; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](hr >= 53.313 & Pulse >= 48.634) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2]((af <= 0.756 | AF <= 0.921) & cosen >= -1.475) [Discrimination Score: 0.355; Robustness + : 0.032; Robustness - : -0.255; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](n_evts <= 0.382 -> LOS >= 3.313) [Discrimination Score: 0.516; Robustness + : -0.687; Robustness - : -2.457; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.002) U[0,1] (death = 0.031)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](BLOOD_UREA_NITROGEN <= 23.441 & CREATININE >= 1.149) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](hr >= 53.291 & Pulse >= 60.854) [Discrimination Score: -1.127; Robustness + : 3.731; Robustness - : 31.003; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0]((af <= 0.815 | AF <= 0.951) & cosen >= -1.631) [Discrimination Score: 0.764; Robustness + : 0.064; Robustness - : -0.354; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](n_evts <= 0.153 -> LOS >= 2.972) [Discrimination Score: 0.448; Robustness + : -1.028; Robustness - : -2.635; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.001) U[1,1] (death = 0.031)) [Discrimination Score: -0.632; Robustness + : -0.001; Robustness - : 0.284; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](BLOOD_UREA_NITROGEN <= 23.461 & CREATININE >= 1.104) [Discrimination Score: -0.399; Robustness + : -0.139; Robustness - : -0.004; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](hr >= 51.677 & Pulse >= 53.189) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2]((af <= 0.727 | AF <= 0.906) & cosen >= -2.044) [Discrimination Score: -0.216; Robustness + : 0.047; Robustness - : 0.208; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](n_evts <= 0.874 -> LOS >= 3.613) [Discrimination Score: 0.465; Robustness + : -0.874; Robustness - : -2.383; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.012) U[0,0] (death = 0.031)) [Discrimination Score: -0.408; Robustness + : -0.012; Robustness - : 0.131; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](BLOOD_UREA_NITROGEN <= 23.802 & CREATININE >= 1.133) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](hr >= 50.733 & Pulse >= 57.768) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
