G[2,2](hr >= 70.587 & Pulse >= 65.632) [Discrimination Score: -2.207; Robustness + : -7.663; Robustness - : 14.167; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((af <= 0.304 | AF <= 0.287) & cosen >= -2.206) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](n_evts <= 0.497 -> LOS >= 2.301) [Discrimination Score: 1.080; Robustness + : -0.497; Robustness - : -4.699; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.026) U[0,1] (death = 0.121)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](BLOOD_UREA_NITROGEN <= 21.000 & CREATININE >= 1.100) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](hr >= 56.787 & Pulse >= 68.487) [Discrimination Score: -1.822; Robustness + : -7.154; Robustness - : 21.798; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((af <= 0.246 | AF <= 0.358) & cosen >= -2.029) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](n_evts <= 0.438 -> LOS >= 3.230) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.053) U[1,2] (death = 0.121)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](BLOOD_UREA_NITROGEN <= 21.000 & CREATININE >= 1.100) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](hr >= 66.832 & Pulse >= 61.230) [Discrimination Score: -1.746; Robustness + : -3.477; Robustness - : 27.445; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0]((af <= 0.354 | AF <= 0.178) & cosen >= -2.311) [Discrimination Score: 0.635; Robustness + : 0.310; Robustness - : 0.172; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](n_evts <= 0.458 -> LOS >= 1.056) [Discrimination Score: 1.710; Robustness + : -0.458; Robustness - : -6.373; Percent Class + : 1.000; Percent Class - : 0.000]
