G[0,0](hr >= 83.160 & Pulse >= 91.347) [Discrimination Score: 0.485; Robustness + : 1.371; Robustness - : -6.633; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((af <= 0.218 | AF <= 0.227) & cosen >= -2.408) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](n_evts <= 0.284 -> LOS >= 2.332) [Discrimination Score: 1.014; Robustness + : -0.284; Robustness - : -3.668; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.009) U[2,2] (death = 0.040)) [Discrimination Score: -0.408; Robustness + : -0.009; Robustness - : 0.134; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](BLOOD_UREA_NITROGEN <= 19.409 & CREATININE >= 1.046) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](hr >= 81.302 & Pulse >= 82.966) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((af <= 0.319 | AF <= 0.194) & cosen >= -2.421) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](n_evts <= 0.474 -> LOS >= 2.195) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.017) U[0,2] (death = 0.040)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](BLOOD_UREA_NITROGEN <= 19.834 & CREATININE >= 0.912) [Discrimination Score: 4.821; Robustness + : 0.051; Robustness - : -1.166; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](hr >= 83.047 & Pulse >= 91.023) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((af <= 0.240 | AF <= 0.204) & cosen >= -2.347) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](n_evts <= 0.338 -> LOS >= 2.346) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.019) U[1,2] (death = 0.040)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](BLOOD_UREA_NITROGEN <= 20.393 & CREATININE >= 0.905) [Discrimination Score: 3.962; Robustness + : 0.134; Robustness - : -0.607; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](hr >= 82.958 & Pulse >= 73.852) [Discrimination Score: 0.096; Robustness + : 8.748; Robustness - : 7.033; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0]((af <= 0.061 | AF <= 0.130) & cosen >= -2.473) [Discrimination Score: 0.141; Robustness + : 0.090; Robustness - : 0.059; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](n_evts <= 0.192 -> LOS >= 2.184) [Discrimination Score: 1.086; Robustness + : -0.192; Robustness - : -3.816; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.014) U[1,1] (death = 0.040)) [Discrimination Score: -0.408; Robustness + : -0.014; Robustness - : 0.129; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](BLOOD_UREA_NITROGEN <= 19.013 & CREATININE >= 0.941) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](hr >= 83.705 & Pulse >= 76.576) [Discrimination Score: 0.126; Robustness + : 7.955; Robustness - : 5.667; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2]((af <= 0.161 | AF <= 0.298) & cosen >= -2.459) [Discrimination Score: -1.292; Robustness + : 0.082; Robustness - : 0.242; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](n_evts <= 0.489 -> LOS >= 2.167) [Discrimination Score: 1.002; Robustness + : -0.489; Robustness - : -3.833; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.005) U[2,2] (death = 0.040)) [Discrimination Score: -0.408; Robustness + : -0.005; Robustness - : 0.138; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](BLOOD_UREA_NITROGEN <= 18.401 & CREATININE >= 1.011) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](hr >= 81.382 & Pulse >= 91.050) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((af <= 0.462 | AF <= 0.449) & cosen >= -2.302) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](n_evts <= 0.353 -> LOS >= 2.367) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.004) U[0,2] (death = 0.040)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](BLOOD_UREA_NITROGEN <= 17.485 & CREATININE >= 0.993) [Discrimination Score: 3.131; Robustness + : -0.668; Robustness - : -3.515; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](hr >= 83.571 & Pulse >= 87.065) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((af <= 0.327 | AF <= 0.234) & cosen >= -2.362) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](n_evts <= 0.257 -> LOS >= 2.332) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.014) U[0,0] (death = 0.040)) [Discrimination Score: -0.408; Robustness + : -0.014; Robustness - : 0.129; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](BLOOD_UREA_NITROGEN <= 17.662 & CREATININE >= 0.977) [Discrimination Score: 3.207; Robustness + : -0.565; Robustness - : -3.338; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](hr >= 90.761 & Pulse >= 80.868) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((af <= 0.098 | AF <= 0.168) & cosen >= -2.329) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](n_evts <= 0.310 -> LOS >= 2.067) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.016) U[0,1] (death = 0.040)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](BLOOD_UREA_NITROGEN <= 20.377 & CREATININE >= 1.006) [Discrimination Score: 3.669; Robustness + : 0.036; Robustness - : -0.623; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](hr >= 87.116 & Pulse >= 89.200) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((af <= 0.416 | AF <= 0.199) & cosen >= -2.423) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](n_evts <= 0.226 -> LOS >= 2.432) [Discrimination Score: 1.001; Robustness + : -0.226; Robustness - : -3.568; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.012) U[1,1] (death = 0.040)) [Discrimination Score: -0.408; Robustness + : -0.012; Robustness - : 0.130; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](BLOOD_UREA_NITROGEN <= 19.652 & CREATININE >= 1.003) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](hr >= 86.444 & Pulse >= 71.998) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((af <= 0.236 | AF <= 0.388) & cosen >= -2.311) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](n_evts <= 0.195 -> LOS >= 2.506) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.015) U[0,1] (death = 0.040)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](BLOOD_UREA_NITROGEN <= 18.556 & CREATININE >= 0.919) [Discrimination Score: 3.467; Robustness + : -0.163; Robustness - : -2.444; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](direct >= 0.037 & y = 0.021) [Discrimination Score: 1.155; Robustness + : -0.037; Robustness - : -0.576; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](n_evts < 0.686 -> y = 0.465) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((LOS >= 2.415) U[0,2] (y = 0.060)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](O2_Flow < 6.569 & y = 0.138) [Discrimination Score: 1.155; Robustness + : -0.138; Robustness - : -0.552; Percent Class + : 1.000; Percent Class - : 0.000]
((CO2 <= 22.887) U[1,2] (y = 0.698)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](MAGNESIUM > 1.811 -> y = 0.178) [Discrimination Score: 6.481; Robustness + : 0.006; Robustness - : -0.189; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](PHOSPHORUS <= 4.972 & y = 0.762) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](ICU_Pt_Days > 0.239 -> y = 0.371) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](CHLORIDE <= 108.427 -> y = 0.382) [Discrimination Score: 4.796; Robustness + : -0.562; Robustness - : -6.427; Percent Class + : 1.000; Percent Class - : 0.000]
((cosen >= -2.400) U[0,1] (y = 0.932)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](SpO2 > 86.719 -> y = 0.142) [Discrimination Score: 0.215; Robustness + : -5.467; Robustness - : -6.874; Percent Class + : 1.000; Percent Class - : 0.000]
((PROTIME_INR > 1.376) U[0,1] (y = 0.914)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](PARTIAL_THROMBOPLASTIN_TIME >= 35.333 -> y = 0.690) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((n_edrk < 0.974) U[0,2] (y = 0.433)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Glasgow_Coma_Scale_Total > 14.477 -> y = 0.211) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](POTASSIUM >= 3.455 -> y = 0.872) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](GLUCOSE <= 116.589 -> y = 0.017) [Discrimination Score: -1.900; Robustness + : -22.110; Robustness - : 0.569; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](MET < 0.432 -> y = 0.162) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](AF <= 0.055 -> y = 0.876) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](hr > 82.234 & y = 0.520) [Discrimination Score: 0.575; Robustness + : -0.520; Robustness - : -0.876; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](BLOOD_UREA_NITROGEN <= 17.276 & y = 0.268) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](edrk < 33.018 & y = 0.979) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](lds > 1.187 -> y = 0.951) [Discrimination Score: -1.505; Robustness + : -0.766; Robustness - : -0.208; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](HEMOGLOBIN <= 9.965 -> y = 0.573) [Discrimination Score: -1.249; Robustness + : -0.058; Robustness - : 0.235; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](af >= 0.003 -> y = 0.679) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((SBP > 90.666) U[0,0] (y = 0.987)) [Discrimination Score: -0.131; Robustness + : 16.357; Robustness - : 18.667; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](death <= 0.997 -> y = 0.836) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((SODIUM > 137.319) U[1,2] (y = 0.173)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((s24_hr <= 0.000) U[0,0] (y = 0.369)) [Discrimination Score: 0.249; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](WHITE_BLOOD_CELL_COUNT >= 6.378 -> y = 0.855) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
