G[1,1](hr >= 100.033 & Pulse >= 86.256) [Discrimination Score: 1.091; Robustness + : 7.516; Robustness - : -10.018; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((af <= 0.072 | AF <= 0.343) & cosen >= -2.250) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](n_evts <= 0.401 -> LOS >= 10.431) [Discrimination Score: -13.999; Robustness + : -13.569; Robustness - : -0.045; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.001) U[1,1] (death = 0.026)) [Discrimination Score: -9.000; Robustness + : -0.001; Robustness - : -0.001; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](BLOOD_UREA_NITROGEN <= 48.032 & CREATININE >= 1.562) [Discrimination Score: -1.937; Robustness + : -3.277; Robustness - : -0.462; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](hr >= 86.153 & Pulse >= 89.277) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((af <= 0.305 | AF <= 0.302) & cosen >= -2.277) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](n_evts <= 0.296 -> LOS >= 11.700) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.012) U[0,2] (death = 0.026)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](BLOOD_UREA_NITROGEN <= 46.842 & CREATININE >= 1.240) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](hr >= 90.124 & Pulse >= 72.488) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
