G[1,1](hr >= 93.412 & Pulse >= 90.588) [Discrimination Score: 0.841; Robustness + : 0.185; Robustness - : -11.854; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((af <= 0.263 | AF <= 0.169) & cosen >= -2.455) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](n_evts <= 0.229 -> LOS >= 4.514) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.001) U[0,2] (death = 0.040)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](BLOOD_UREA_NITROGEN <= 19.523 & CREATININE >= 0.833) [Discrimination Score: 2.197; Robustness + : -0.150; Robustness - : -1.477; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](hr >= 84.074 & Pulse >= 90.706) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1]((af <= 0.093 | AF <= 0.421) & cosen >= -2.356) [Discrimination Score: -0.227; Robustness + : 0.075; Robustness - : 0.120; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](n_evts <= 0.334 -> LOS >= 3.895) [Discrimination Score: 0.364; Robustness + : -1.105; Robustness - : -2.248; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.015) U[0,2] (death = 0.040)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](BLOOD_UREA_NITROGEN <= 20.171 & CREATININE >= 0.950) [Discrimination Score: 2.283; Robustness + : -0.121; Robustness - : -0.829; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](hr >= 87.954 & Pulse >= 71.820) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((af <= 0.190 | AF <= 0.449) & cosen >= -2.305) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](n_evts <= 0.169 -> LOS >= 3.113) [Discrimination Score: 0.364; Robustness + : -1.887; Robustness - : -3.030; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.008) U[0,1] (death = 0.040)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](BLOOD_UREA_NITROGEN <= 17.612 & CREATININE >= 0.994) [Discrimination Score: 2.438; Robustness + : -0.525; Robustness - : -3.388; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](hr >= 85.722 & Pulse >= 72.574) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0]((af <= 0.150 | AF <= 0.083) & cosen >= -2.274) [Discrimination Score: -0.533; Robustness + : -0.027; Robustness - : 0.054; Percent Class + : 0.000; Percent Class - : 1.000]
