G[0,0](hr >= 84.038 & Pulse >= 94.668) [Discrimination Score: 0.229; Robustness + : 1.490; Robustness - : -6.239; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0]((af <= 0.536 | AF <= 0.359) & cosen >= -2.282) [Discrimination Score: -0.036; Robustness + : 0.185; Robustness - : 0.200; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](n_evts <= 0.983 -> LOS >= 4.048) [Discrimination Score: 0.321; Robustness + : -0.983; Robustness - : -1.827; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.007) U[0,1] (death = 0.020)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](BLOOD_UREA_NITROGEN <= 22.461 & CREATININE >= 0.770) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](hr >= 91.819 & Pulse >= 85.909) [Discrimination Score: -0.037; Robustness + : 6.971; Robustness - : 8.265; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((af <= 0.408 | AF <= 0.497) & cosen >= -2.242) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](n_evts <= 0.404 -> LOS >= 3.316) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.004) U[0,2] (death = 0.020)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](BLOOD_UREA_NITROGEN <= 22.360 & CREATININE >= 0.675) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](hr >= 87.928 & Pulse >= 79.838) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0]((af <= 0.090 | AF <= 0.490) & cosen >= -2.316) [Discrimination Score: -0.281; Robustness + : 0.114; Robustness - : 0.188; Percent Class + : 0.000; Percent Class - : 1.000]
