G[2,2](hr >= 80.963 & Pulse >= 78.063) [Discrimination Score: -0.531; Robustness + : -4.833; Robustness - : 8.192; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((af <= 0.955 | AF <= 0.868) & cosen >= -0.750) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](n_evts <= 0.205 -> LOS >= 1.434) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.009) U[0,1] (death = 0.059)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](BLOOD_UREA_NITROGEN <= 20.915 & CREATININE >= 0.911) [Discrimination Score: 2.828; Robustness + : -0.019; Robustness - : -0.085; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](hr >= 82.066 & Pulse >= 78.050) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((af <= 0.953 | AF <= 0.893) & cosen >= -0.698) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](n_evts <= 0.791 -> LOS >= 1.408) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.012) U[0,2] (death = 0.059)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](BLOOD_UREA_NITROGEN <= 18.635 & CREATININE >= 0.941) [Discrimination Score: 2.828; Robustness + : -0.299; Robustness - : -2.365; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](hr >= 70.588 & Pulse >= 72.980) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((af <= 0.838 | AF <= 0.897) & cosen >= -0.820) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](n_evts <= 0.367 -> LOS >= 1.773) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.014) U[0,0] (death = 0.059)) [Discrimination Score: -0.408; Robustness + : -0.014; Robustness - : 0.129; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](BLOOD_UREA_NITROGEN <= 20.394 & CREATININE >= 0.931) [Discrimination Score: 2.828; Robustness + : -0.095; Robustness - : -0.606; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](hr >= 73.425 & Pulse >= 72.087) [Discrimination Score: -0.552; Robustness + : 3.193; Robustness - : 17.627; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1]((af <= 0.923 | AF <= 0.893) & cosen >= -2.078) [Discrimination Score: -0.243; Robustness + : -0.077; Robustness - : 0.014; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](n_evts <= 0.244 -> LOS >= 1.629) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.012) U[0,2] (death = 0.059)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](BLOOD_UREA_NITROGEN <= 19.631 & CREATININE >= 0.921) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](hr >= 65.729 & Pulse >= 70.107) [Discrimination Score: -0.400; Robustness + : 6.603; Robustness - : 16.321; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((af <= 0.829 | AF <= 0.859) & cosen >= -1.461) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](n_evts <= 0.361 -> LOS >= 2.016) [Discrimination Score: 1.119; Robustness + : -0.361; Robustness - : -5.127; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.012) U[2,2] (death = 0.059)) [Discrimination Score: -0.408; Robustness + : -0.012; Robustness - : 0.131; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](BLOOD_UREA_NITROGEN <= 19.653 & CREATININE >= 0.911) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](hr >= 60.668 & Pulse >= 78.265) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((af <= 0.889 | AF <= 0.950) & cosen >= -2.062) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
