G[2,2](hr >= 88.907 & Pulse >= 104.531) [Discrimination Score: 1.059; Robustness + : 7.120; Robustness - : -15.103; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((af <= 0.576 | AF <= 0.115) & cosen >= -2.215) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](n_evts <= 0.362 -> LOS >= 5.762) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.002) U[1,2] (death = 0.011)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](BLOOD_UREA_NITROGEN <= 25.328 & CREATININE >= 1.067) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](hr >= 105.670 & Pulse >= 82.646) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2]((af <= 0.279 | AF <= 0.266) & cosen >= -2.239) [Discrimination Score: -0.221; Robustness + : 0.064; Robustness - : 0.109; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](n_evts <= 0.551 -> LOS >= 14.157) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.002) U[0,2] (death = 0.011)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](BLOOD_UREA_NITROGEN <= 22.668 & CREATININE >= 1.450) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](hr >= 81.127 & Pulse >= 91.325) [Discrimination Score: 1.061; Robustness + : 20.236; Robustness - : -1.896; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1]((af <= 0.461 | AF <= 0.494) & cosen >= -2.298) [Discrimination Score: -0.280; Robustness + : 0.126; Robustness - : 0.198; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](n_evts <= 0.650 -> LOS >= 4.188) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.005) U[0,1] (death = 0.011)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](BLOOD_UREA_NITROGEN <= 23.632 & CREATININE >= 1.513) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](hr >= 88.067 & Pulse >= 77.676) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0]((af <= 0.636 | AF <= 0.144) & cosen >= -2.304) [Discrimination Score: -0.151; Robustness + : 0.139; Robustness - : 0.184; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](n_evts <= 0.555 -> LOS >= 6.373) [Discrimination Score: -2.461; Robustness + : -8.627; Robustness - : -1.872; Percent Class + : 1.000; Percent Class - : 0.000]
