G[0,0](hr >= 58.624 & Pulse >= 64.431) [Discrimination Score: -0.820; Robustness + : 1.710; Robustness - : 18.426; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((af <= 0.640 | AF <= 0.149) & cosen >= -2.429) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](n_evts <= 0.962 -> LOS >= 4.264) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.004) U[1,1] (death = 0.019)) [Discrimination Score: -0.408; Robustness + : -0.004; Robustness - : 0.139; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](BLOOD_UREA_NITROGEN <= 20.956 & CREATININE >= 0.752) [Discrimination Score: 0.874; Robustness + : 0.025; Robustness - : -0.044; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](hr >= 56.526 & Pulse >= 64.752) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((af <= 0.756 | AF <= 0.151) & cosen >= -2.551) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](n_evts <= 0.509 -> LOS >= 3.170) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.009) U[0,1] (death = 0.019)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](BLOOD_UREA_NITROGEN <= 17.986 & CREATININE >= 0.817) [Discrimination Score: 1.889; Robustness + : -0.855; Robustness - : -3.014; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](hr >= 65.616 & Pulse >= 65.392) [Discrimination Score: -1.044; Robustness + : -1.334; Robustness - : 21.323; Percent Class + : 1.000; Percent Class - : 0.000]
