G[1,1](hr >= 55.019 & Pulse >= 53.510) [Discrimination Score: -2.257; Robustness + : -5.378; Robustness - : 36.917; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((af <= 0.067 | AF <= 0.137) & cosen >= -2.526) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](n_evts <= 0.557 -> LOS >= 2.131) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.052) U[0,1] (death = 0.143)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](BLOOD_UREA_NITROGEN <= 21.000 & CREATININE >= 1.100) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](hr >= 60.637 & Pulse >= 54.385) [Discrimination Score: -2.336; Robustness + : -10.986; Robustness - : 34.651; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((af <= 0.625 | AF <= 0.053) & cosen >= -2.571) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](n_evts <= 0.588 -> LOS >= 1.601) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.029) U[0,1] (death = 0.143)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](BLOOD_UREA_NITROGEN <= 21.000 & CREATININE >= 1.100) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](hr >= 48.289 & Pulse >= 56.060) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0]((af <= 0.453 | AF <= 0.041) & cosen >= -2.530) [Discrimination Score: -1.208; Robustness + : 0.001; Robustness - : 0.315; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](n_evts <= 0.636 -> LOS >= 3.223) [Discrimination Score: 0.640; Robustness + : -0.636; Robustness - : -3.023; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.037) U[1,2] (death = 0.143)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](BLOOD_UREA_NITROGEN <= 21.000 & CREATININE >= 1.100) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](hr >= 54.156 & Pulse >= 50.741) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((af <= 0.480 | AF <= 0.070) & cosen >= -2.605) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](n_evts <= 0.501 -> LOS >= 3.434) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.071) U[1,1] (death = 0.143)) [Discrimination Score: -0.632; Robustness + : -0.071; Robustness - : 0.215; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](BLOOD_UREA_NITROGEN <= 21.000 & CREATININE >= 1.100) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](hr >= 66.421 & Pulse >= 57.035) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1]((af <= 0.069 | AF <= 0.362) & cosen >= -2.309) [Discrimination Score: -1.802; Robustness + : -0.221; Robustness - : 0.180; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](n_evts <= 0.488 -> LOS >= 1.467) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.031) U[1,1] (death = 0.143)) [Discrimination Score: -0.632; Robustness + : -0.031; Robustness - : 0.255; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](BLOOD_UREA_NITROGEN <= 21.000 & CREATININE >= 1.100) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](hr >= 64.164 & Pulse >= 60.165) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2]((af <= 0.283 | AF <= 0.220) & cosen >= -2.583) [Discrimination Score: -2.616; Robustness + : 0.052; Robustness - : 0.283; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](n_evts <= 0.620 -> LOS >= 2.628) [Discrimination Score: 0.725; Robustness + : -0.620; Robustness - : -3.443; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.016) U[1,2] (death = 0.143)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](BLOOD_UREA_NITROGEN <= 21.000 & CREATININE >= 1.100) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](hr >= 63.384 & Pulse >= 52.931) [Discrimination Score: -1.554; Robustness + : -13.450; Robustness - : 24.298; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((af <= 0.484 | AF <= 0.216) & cosen >= -2.376) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](n_evts <= 0.542 -> LOS >= 1.488) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.013) U[1,2] (death = 0.143)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
