G[2,2](hr >= 80.601 & Pulse >= 90.082) [Discrimination Score: 0.087; Robustness + : 1.164; Robustness - : -0.939; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0]((af <= 0.988 | AF <= 0.984) & cosen >= -2.040) [Discrimination Score: -0.085; Robustness + : -0.014; Robustness - : 0.011; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](n_evts <= 0.457 -> LOS >= 4.075) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.004) U[1,1] (death = 0.012)) [Discrimination Score: -0.632; Robustness + : -0.004; Robustness - : 0.282; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](BLOOD_UREA_NITROGEN <= 20.610 & CREATININE >= 0.822) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](hr >= 82.724 & Pulse >= 75.325) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((af <= 0.963 | AF <= 0.982) & cosen >= -0.741) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](n_evts <= 0.782 -> LOS >= 5.846) [Discrimination Score: -0.500; Robustness + : -2.154; Robustness - : -1.031; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.003) U[0,2] (death = 0.012)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](BLOOD_UREA_NITROGEN <= 20.578 & CREATININE >= 0.703) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](hr >= 80.980 & Pulse >= 72.478) [Discrimination Score: -0.084; Robustness + : 11.996; Robustness - : 13.961; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((af <= 0.971 | AF <= 0.972) & cosen >= -1.850) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](n_evts <= 0.585 -> LOS >= 5.927) [Discrimination Score: -0.363; Robustness + : -2.073; Robustness - : -1.153; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.002) U[0,0] (death = 0.012)) [Discrimination Score: -0.632; Robustness + : -0.002; Robustness - : 0.283; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](BLOOD_UREA_NITROGEN <= 20.263 & CREATININE >= 0.762) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](hr >= 85.043 & Pulse >= 88.620) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((af <= 0.996 | AF <= 0.989) & cosen >= -2.063) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](n_evts <= 0.376 -> LOS >= 3.976) [Discrimination Score: -0.781; Robustness + : -4.024; Robustness - : -1.696; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.002) U[0,1] (death = 0.012)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](BLOOD_UREA_NITROGEN <= 22.649 & CREATININE >= 0.780) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](hr >= 88.302 & Pulse >= 87.215) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((af <= 0.999 | AF <= 0.990) & cosen >= -1.391) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](n_evts <= 0.359 -> LOS >= 6.321) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.006) U[0,1] (death = 0.012)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](BLOOD_UREA_NITROGEN <= 21.716 & CREATININE >= 0.790) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](hr >= 90.990 & Pulse >= 80.288) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((af <= 0.948 | AF <= 0.983) & cosen >= -2.110) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](n_evts <= 0.436 -> LOS >= 2.292) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.003) U[0,0] (death = 0.012)) [Discrimination Score: -0.632; Robustness + : -0.003; Robustness - : 0.283; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](BLOOD_UREA_NITROGEN <= 22.720 & CREATININE >= 0.851) [Discrimination Score: -0.745; Robustness + : -0.052; Robustness - : 0.173; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](hr >= 89.061 & Pulse >= 73.904) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((af <= 0.960 | AF <= 0.968) & cosen >= -1.020) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](n_evts <= 0.704 -> LOS >= 6.473) [Discrimination Score: -0.198; Robustness + : -1.527; Robustness - : -1.082; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.001) U[0,1] (death = 0.012)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](BLOOD_UREA_NITROGEN <= 21.484 & CREATININE >= 0.865) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](hr >= 91.571 & Pulse >= 86.124) [Discrimination Score: -0.061; Robustness + : 0.427; Robustness - : 1.895; Percent Class + : 1.000; Percent Class - : 0.000]
