G[2,2](hr >= 57.972 & Pulse >= 57.807) [Discrimination Score: -1.714; Robustness + : -0.450; Robustness - : 34.907; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1]((af <= 0.475 | AF <= 0.943) & cosen >= -2.345) [Discrimination Score: -1.260; Robustness + : -0.208; Robustness - : 0.280; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](n_evts <= 0.368 -> LOS >= 2.487) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.008) U[0,2] (death = 0.032)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](BLOOD_UREA_NITROGEN <= 59.977 & CREATININE >= 1.369) [Discrimination Score: 1.405; Robustness + : 0.337; Robustness - : -0.269; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](hr >= 54.541 & Pulse >= 61.297) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((af <= 0.914 | AF <= 0.998) & cosen >= -2.228) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](n_evts <= 0.186 -> LOS >= 2.186) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.001) U[1,1] (death = 0.032)) [Discrimination Score: -0.408; Robustness + : -0.001; Robustness - : 0.142; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](BLOOD_UREA_NITROGEN <= 49.973 & CREATININE >= 1.915) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](hr >= 59.369 & Pulse >= 61.190) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((af <= 0.319 | AF <= 0.957) & cosen >= -2.117) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](n_evts <= 0.301 -> LOS >= 3.249) [Discrimination Score: 0.933; Robustness + : -0.301; Robustness - : -3.544; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.012) U[1,1] (death = 0.032)) [Discrimination Score: -0.408; Robustness + : -0.012; Robustness - : 0.131; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](BLOOD_UREA_NITROGEN <= 52.892 & CREATININE >= 1.119) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](hr >= 54.683 & Pulse >= 61.804) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((af <= 0.421 | AF <= 0.996) & cosen >= -2.584) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](n_evts <= 0.416 -> LOS >= 2.767) [Discrimination Score: 1.005; Robustness + : -0.416; Robustness - : -3.973; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.016) U[0,0] (death = 0.032)) [Discrimination Score: -0.408; Robustness + : -0.016; Robustness - : 0.127; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](BLOOD_UREA_NITROGEN <= 54.812 & CREATININE >= 1.265) [Discrimination Score: -0.929; Robustness + : -2.666; Robustness - : -0.165; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](hr >= 45.777 & Pulse >= 55.653) [Discrimination Score: -1.716; Robustness + : 3.258; Robustness - : 37.061; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((af <= 0.348 | AF <= 0.927) & cosen >= -2.181) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](n_evts <= 0.368 -> LOS >= 2.932) [Discrimination Score: 0.982; Robustness + : -0.368; Robustness - : -3.825; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.012) U[0,0] (death = 0.032)) [Discrimination Score: -0.408; Robustness + : -0.012; Robustness - : 0.131; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](BLOOD_UREA_NITROGEN <= 58.127 & CREATININE >= 1.360) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](hr >= 58.978 & Pulse >= 55.884) [Discrimination Score: -1.616; Robustness + : -1.226; Robustness - : 28.543; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0]((af <= 0.396 | AF <= 1.000) & cosen >= -2.804) [Discrimination Score: -1.557; Robustness + : 0.155; Robustness - : 0.609; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](n_evts <= 0.611 -> LOS >= 3.015) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.014) U[1,2] (death = 0.032)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](BLOOD_UREA_NITROGEN <= 50.778 & CREATININE >= 1.808) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](hr >= 60.972 & Pulse >= 58.737) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2]((af <= 0.786 | AF <= 0.921) & cosen >= -2.293) [Discrimination Score: -1.189; Robustness + : -0.248; Robustness - : 0.229; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](n_evts <= 0.695 -> LOS >= 3.128) [Discrimination Score: 0.878; Robustness + : -0.695; Robustness - : -3.704; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.011) U[2,2] (death = 0.032)) [Discrimination Score: -0.408; Robustness + : -0.011; Robustness - : 0.132; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](BLOOD_UREA_NITROGEN <= 55.627 & CREATININE >= 1.116) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](hr >= 56.051 & Pulse >= 53.354) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((af <= 0.594 | AF <= 0.900) & cosen >= -2.770) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](n_evts <= 0.709 -> LOS >= 2.814) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.011) U[2,2] (death = 0.032)) [Discrimination Score: -0.408; Robustness + : -0.011; Robustness - : 0.132; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](BLOOD_UREA_NITROGEN <= 54.476 & CREATININE >= 1.468) [Discrimination Score: -0.960; Robustness + : -2.978; Robustness - : -0.368; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](hr >= 58.159 & Pulse >= 52.861) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0]((af <= 0.769 | AF <= 0.952) & cosen >= -2.113) [Discrimination Score: -0.870; Robustness + : -0.356; Robustness - : 0.194; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](n_evts <= 0.898 -> LOS >= 3.266) [Discrimination Score: 0.806; Robustness + : -0.898; Robustness - : -3.615; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.006) U[0,1] (death = 0.032)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](BLOOD_UREA_NITROGEN <= 51.177 & CREATININE >= 1.407) [Discrimination Score: -1.517; Robustness + : -5.677; Robustness - : -0.307; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](hr >= 49.871 & Pulse >= 54.473) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((af <= 0.989 | AF <= 0.999) & cosen >= -2.776) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](n_evts <= 0.940 -> LOS >= 2.983) [Discrimination Score: 0.857; Robustness + : -0.940; Robustness - : -3.863; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.016) U[0,2] (death = 0.032)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](BLOOD_UREA_NITROGEN <= 52.919 & CREATININE >= 1.439) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](direct < 0.434 -> y = 0.803) [Discrimination Score: -1.155; Robustness + : -0.434; Robustness - : -0.074; Percent Class + : 0.000; Percent Class - : 1.000]
