G[2,2](hr >= 66.217 & Pulse >= 59.214) [Discrimination Score: -1.514; Robustness + : -4.618; Robustness - : 22.408; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((af <= 0.276 | AF <= 0.486) & cosen >= -2.146) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](n_evts <= 0.412 -> LOS >= 2.139) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.011) U[2,2] (death = 0.053)) [Discrimination Score: -0.408; Robustness + : -0.011; Robustness - : 0.132; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](BLOOD_UREA_NITROGEN <= 19.988 & CREATININE >= 1.027) [Discrimination Score: 3.691; Robustness + : -0.069; Robustness - : -1.012; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](hr >= 52.398 & Pulse >= 61.623) [Discrimination Score: -1.558; Robustness + : -0.538; Robustness - : 32.234; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((af <= 0.315 | AF <= 0.380) & cosen >= -2.417) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](n_evts <= 0.269 -> LOS >= 4.973) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.012) U[2,2] (death = 0.053)) [Discrimination Score: -0.408; Robustness + : -0.012; Robustness - : 0.131; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](BLOOD_UREA_NITROGEN <= 17.191 & CREATININE >= 1.025) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](hr >= 61.439 & Pulse >= 62.537) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((af <= 0.119 | AF <= 0.043) & cosen >= -2.615) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
