G[1,1](hr >= 102.685 & Pulse >= 95.646) [Discrimination Score: 1.052; Robustness + : 14.977; Robustness - : -9.032; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((af <= 0.834 | AF <= 0.954) & cosen >= -1.851) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](n_evts <= 0.707 -> LOS >= 4.407) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.003) U[1,1] (death = 0.024)) [Discrimination Score: -0.408; Robustness + : -0.003; Robustness - : 0.140; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](BLOOD_UREA_NITROGEN <= 54.849 & CREATININE >= 1.242) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](hr >= 83.959 & Pulse >= 101.672) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((af <= 0.858 | AF <= 0.966) & cosen >= -1.675) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](n_evts <= 0.229 -> LOS >= 2.614) [Discrimination Score: 0.725; Robustness + : -2.386; Robustness - : -5.386; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.004) U[0,2] (death = 0.024)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](BLOOD_UREA_NITROGEN <= 50.180 & CREATININE >= 1.194) [Discrimination Score: -0.817; Robustness + : -1.932; Robustness - : -0.094; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](hr >= 104.874 & Pulse >= 86.293) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((af <= 0.874 | AF <= 0.943) & cosen >= -1.613) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
