G[2,2](hr >= 73.337 & Pulse >= 75.638) [Discrimination Score: -1.370; Robustness + : -4.709; Robustness - : 13.647; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((af <= 0.060 | AF <= 0.059) & cosen >= -2.502) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](n_evts <= 0.520 -> LOS >= 0.113) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.016) U[0,2] (death = 0.075)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](BLOOD_UREA_NITROGEN <= 20.350 & CREATININE >= 0.764) [Discrimination Score: 0.764; Robustness + : -0.435; Robustness - : -0.650; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](hr >= 71.820 & Pulse >= 72.460) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1]((af <= 0.453 | AF <= 0.255) & cosen >= -2.481) [Discrimination Score: -2.054; Robustness + : -0.128; Robustness - : 0.303; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](n_evts <= 0.582 -> LOS >= 0.744) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.026) U[0,1] (death = 0.075)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](BLOOD_UREA_NITROGEN <= 20.557 & CREATININE >= 1.017) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](hr >= 69.641 & Pulse >= 70.615) [Discrimination Score: -1.644; Robustness + : -0.362; Robustness - : 10.528; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((af <= 0.192 | AF <= 0.117) & cosen >= -2.485) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](n_evts <= 0.562 -> LOS >= 0.749) [Discrimination Score: 2.010; Robustness + : -0.562; Robustness - : -7.394; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.002) U[1,2] (death = 0.075)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](BLOOD_UREA_NITROGEN <= 20.338 & CREATININE >= 0.867) [Discrimination Score: 0.764; Robustness + : -0.480; Robustness - : -0.662; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](hr >= 72.918 & Pulse >= 72.443) [Discrimination Score: -1.473; Robustness + : -3.154; Robustness - : 16.843; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1]((af <= 0.406 | AF <= 0.100) & cosen >= -2.471) [Discrimination Score: -2.152; Robustness + : -0.138; Robustness - : 0.282; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](n_evts <= 0.555 -> LOS >= 1.028) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.011) U[0,0] (death = 0.075)) [Discrimination Score: 0.000; Robustness + : -0.011; Robustness - : -0.011; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](BLOOD_UREA_NITROGEN <= 20.641 & CREATININE >= 0.714) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](hr >= 69.254 & Pulse >= 73.025) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((af <= 0.297 | AF <= 0.390) & cosen >= -2.457) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](n_evts <= 0.631 -> LOS >= 1.274) [Discrimination Score: 1.835; Robustness + : -0.631; Robustness - : -6.869; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.022) U[0,1] (death = 0.075)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](BLOOD_UREA_NITROGEN <= 20.563 & CREATININE >= 0.782) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](hr >= 70.243 & Pulse >= 70.408) [Discrimination Score: -1.460; Robustness + : -0.621; Robustness - : 18.878; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((af <= 0.215 | AF <= 0.083) & cosen >= -2.467) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](n_evts <= 0.320 -> LOS >= 1.678) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
