G[2,2](hr >= 88.507 & Pulse >= 78.629) [Discrimination Score: 0.909; Robustness + : 0.000; Robustness - : -3.936; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((af <= 0.491 | AF <= 0.467) & cosen >= -2.395) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](n_evts <= 0.675 -> LOS >= 2.569) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.014) U[0,2] (death = 0.105)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](BLOOD_UREA_NITROGEN <= 28.467 & CREATININE >= 1.052) [Discrimination Score: 0.814; Robustness + : 0.000; Robustness - : -2.210; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](hr >= 87.836 & Pulse >= 76.887) [Discrimination Score: 0.116; Robustness + : 0.000; Robustness - : -1.054; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1]((af <= 0.079 | AF <= 0.123) & cosen >= -2.437) [Discrimination Score: -0.517; Robustness + : 0.000; Robustness - : 0.063; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](n_evts <= 0.714 -> LOS >= 2.681) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.626) U[0,2] (death = 0.105)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](BLOOD_UREA_NITROGEN <= 26.572 & CREATININE >= 1.091) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](hr >= 80.959 & Pulse >= 72.598) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((af <= 0.336 | AF <= 0.224) & cosen >= -2.393) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
