G[1,1](hr >= 83.818 & Pulse >= 91.847) [Discrimination Score: 0.418; Robustness + : 2.324; Robustness - : -6.561; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((af <= 0.352 | AF <= 0.018) & cosen >= -2.499) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](n_evts <= 0.197 -> LOS >= 2.143) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.005) U[0,2] (death = 0.041)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](BLOOD_UREA_NITROGEN <= 20.548 & CREATININE >= 1.029) [Discrimination Score: 1.468; Robustness + : -0.163; Robustness - : -0.452; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](hr >= 75.493 & Pulse >= 71.701) [Discrimination Score: 0.316; Robustness + : 19.036; Robustness - : 12.427; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0]((af <= 0.260 | AF <= 0.189) & cosen >= -2.418) [Discrimination Score: 0.060; Robustness + : 0.155; Robustness - : 0.141; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](n_evts <= 0.325 -> LOS >= 2.131) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.014) U[0,1] (death = 0.041)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](BLOOD_UREA_NITROGEN <= 17.863 & CREATININE >= 1.008) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](hr >= 68.088 & Pulse >= 91.492) [Discrimination Score: 0.418; Robustness + : 2.679; Robustness - : -6.206; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2]((af <= 0.149 | AF <= 0.109) & cosen >= -2.419) [Discrimination Score: -0.468; Robustness + : 0.118; Robustness - : 0.145; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](n_evts <= 0.351 -> LOS >= 2.041) [Discrimination Score: 1.456; Robustness + : -0.351; Robustness - : -5.388; Percent Class + : 1.000; Percent Class - : 0.000]
