G[1,2](hr >= 56.263 & Pulse >= 57.343) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2]((af <= 0.150 | AF <= 0.499) & cosen >= -2.325) [Discrimination Score: -0.248; Robustness + : 0.120; Robustness - : 0.191; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](n_evts <= 0.333 -> LOS >= 2.168) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.020) U[1,2] (death = 0.042)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](BLOOD_UREA_NITROGEN <= 20.928 & CREATININE >= 0.940) [Discrimination Score: 0.636; Robustness + : -0.035; Robustness - : -0.072; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](hr >= 56.089 & Pulse >= 59.722) [Discrimination Score: -1.851; Robustness + : 1.093; Robustness - : 32.564; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((af <= 0.064 | AF <= 0.410) & cosen >= -2.206) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](n_evts <= 0.444 -> LOS >= 3.298) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.003) U[1,2] (death = 0.042)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](BLOOD_UREA_NITROGEN <= 19.652 & CREATININE >= 0.963) [Discrimination Score: 1.436; Robustness + : -0.465; Robustness - : -1.348; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](hr >= 61.487 & Pulse >= 57.742) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((af <= 0.588 | AF <= 0.166) & cosen >= -2.265) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](n_evts <= 0.285 -> LOS >= 3.224) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.008) U[1,1] (death = 0.042)) [Discrimination Score: -0.408; Robustness + : -0.008; Robustness - : 0.135; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](BLOOD_UREA_NITROGEN <= 18.734 & CREATININE >= 0.986) [Discrimination Score: 1.439; Robustness + : -0.780; Robustness - : -2.266; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](hr >= 52.899 & Pulse >= 61.160) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((af <= 0.018 | AF <= 0.415) & cosen >= -2.376) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](n_evts <= 0.648 -> LOS >= 3.351) [Discrimination Score: 1.210; Robustness + : -0.648; Robustness - : -5.077; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.009) U[0,1] (death = 0.042)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](BLOOD_UREA_NITROGEN <= 17.615 & CREATININE >= 0.961) [Discrimination Score: 1.439; Robustness + : -1.166; Robustness - : -3.385; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](hr >= 58.678 & Pulse >= 61.598) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2]((af <= 0.145 | AF <= 0.440) & cosen >= -2.330) [Discrimination Score: -0.235; Robustness + : 0.123; Robustness - : 0.186; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](n_evts <= 0.194 -> LOS >= 2.574) [Discrimination Score: 1.362; Robustness + : -0.426; Robustness - : -5.712; Percent Class + : 1.000; Percent Class - : 0.000]
