G[2,2](hr >= 96.986 & Pulse >= 79.041) [Discrimination Score: 0.245; Robustness + : 0.850; Robustness - : -2.744; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1]((af <= 0.643 | AF <= 0.475) & cosen >= -2.042) [Discrimination Score: -1.089; Robustness + : -0.357; Robustness - : -0.042; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](n_evts <= 0.753 -> LOS >= 7.629) [Discrimination Score: -2.030; Robustness + : -6.371; Robustness - : -1.732; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.036) U[1,2] (death = 0.182)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](BLOOD_UREA_NITROGEN <= 21.000 & CREATININE >= 1.100) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](hr >= 86.960 & Pulse >= 77.575) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1]((af <= 0.987 | AF <= 0.440) & cosen >= -1.822) [Discrimination Score: 0.496; Robustness + : -0.013; Robustness - : -0.214; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](n_evts <= 0.837 -> LOS >= 8.460) [Discrimination Score: -2.246; Robustness + : -5.540; Robustness - : -1.424; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.077) U[1,1] (death = 0.182)) [Discrimination Score: -0.408; Robustness + : -0.077; Robustness - : 0.066; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](BLOOD_UREA_NITROGEN <= 21.000 & CREATININE >= 1.100) [Discrimination Score: 0.000; Robustness + : -0.000; Robustness - : -0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](hr >= 96.571 & Pulse >= 90.999) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((af <= 0.507 | AF <= 0.974) & cosen >= -2.237) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](n_evts <= 0.850 -> LOS >= 8.021) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.066) U[0,2] (death = 0.182)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
