G[2,2](hr >= 63.531 & Pulse >= 68.195) [Discrimination Score: -1.134; Robustness + : -7.272; Robustness - : 16.662; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((af <= 0.929 | AF <= 0.370) & cosen >= -2.013) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](n_evts <= 0.858 -> LOS >= 1.334) [Discrimination Score: 0.801; Robustness + : -0.858; Robustness - : -3.380; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.045) U[0,2] (death = 0.098)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](BLOOD_UREA_NITROGEN <= 70.865 & CREATININE >= 2.352) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](hr >= 47.718 & Pulse >= 46.358) [Discrimination Score: -1.197; Robustness + : 13.089; Robustness - : 38.499; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((af <= 0.172 | AF <= 0.486) & cosen >= -2.383) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](n_evts <= 0.773 -> LOS >= 1.258) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.013) U[1,1] (death = 0.098)) [Discrimination Score: -0.408; Robustness + : -0.013; Robustness - : 0.130; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](BLOOD_UREA_NITROGEN <= 81.898 & CREATININE >= 2.229) [Discrimination Score: -3.430; Robustness + : -16.335; Robustness - : -1.129; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](hr >= 61.600 & Pulse >= 48.231) [Discrimination Score: -1.350; Robustness + : 0.855; Robustness - : 34.215; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1]((af <= 0.876 | AF <= 0.186) & cosen >= -2.013) [Discrimination Score: -0.015; Robustness + : 0.026; Robustness - : 0.036; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](n_evts <= 0.796 -> LOS >= 1.535) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.027) U[0,2] (death = 0.098)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](BLOOD_UREA_NITROGEN <= 85.321 & CREATININE >= 3.718) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](hr >= 55.326 & Pulse >= 65.714) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((af <= 0.767 | AF <= 0.116) & cosen >= -2.139) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](n_evts <= 0.582 -> LOS >= 2.026) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.029) U[1,2] (death = 0.098)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](BLOOD_UREA_NITROGEN <= 72.828 & CREATININE >= 4.139) [Discrimination Score: -3.447; Robustness + : -24.854; Robustness - : -3.039; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](hr >= 52.519 & Pulse >= 43.216) [Discrimination Score: -1.299; Robustness + : 9.937; Robustness - : 42.716; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2]((af <= 0.274 | AF <= 0.329) & cosen >= -2.230) [Discrimination Score: 0.456; Robustness + : 0.183; Robustness - : 0.034; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](n_evts <= 0.519 -> LOS >= 2.276) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.026) U[0,1] (death = 0.098)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](BLOOD_UREA_NITROGEN <= 79.978 & CREATININE >= 2.860) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](hr >= 55.672 & Pulse >= 41.133) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2]((af <= 0.742 | AF <= 0.432) & cosen >= -2.113) [Discrimination Score: 0.121; Robustness + : 0.135; Robustness - : 0.069; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](n_evts <= 0.499 -> LOS >= 2.205) [Discrimination Score: 0.988; Robustness + : -0.499; Robustness - : -3.795; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.041) U[1,1] (death = 0.098)) [Discrimination Score: -0.408; Robustness + : -0.041; Robustness - : 0.102; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](BLOOD_UREA_NITROGEN <= 97.157 & CREATININE >= 3.931) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](hr >= 65.363 & Pulse >= 41.311) [Discrimination Score: -1.374; Robustness + : -2.907; Robustness - : 30.750; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((af <= 0.042 | AF <= 0.301) & cosen >= -2.073) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](n_evts <= 0.984 -> LOS >= 1.194) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.006) U[1,2] (death = 0.098)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](BLOOD_UREA_NITROGEN <= 81.860 & CREATININE >= 4.746) [Discrimination Score: -3.418; Robustness + : -16.640; Robustness - : -3.646; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](hr >= 63.005 & Pulse >= 48.368) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((af <= 0.387 | AF <= 0.233) & cosen >= -2.113) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](n_evts <= 0.419 -> LOS >= 1.881) [Discrimination Score: 0.767; Robustness + : -0.419; Robustness - : -2.833; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.020) U[0,2] (death = 0.098)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](BLOOD_UREA_NITROGEN <= 76.095 & CREATININE >= 4.378) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](hr >= 51.688 & Pulse >= 60.934) [Discrimination Score: -1.243; Robustness + : -0.011; Robustness - : 29.637; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((af <= 0.963 | AF <= 0.439) & cosen >= -2.381) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](n_evts <= 0.951 -> LOS >= 1.322) [Discrimination Score: 0.775; Robustness + : -0.951; Robustness - : -3.392; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.048) U[0,1] (death = 0.098)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](BLOOD_UREA_NITROGEN <= 69.535 & CREATININE >= 2.492) [Discrimination Score: -3.453; Robustness + : -27.767; Robustness - : -1.392; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](hr >= 49.884 & Pulse >= 58.983) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((af <= 0.656 | AF <= 0.207) & cosen >= -2.316) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](n_evts <= 0.352 -> LOS >= 1.063) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.039) U[0,0] (death = 0.098)) [Discrimination Score: -0.632; Robustness + : -0.039; Robustness - : 0.247; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](BLOOD_UREA_NITROGEN <= 69.263 & CREATININE >= 2.562) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](direct <= 0.655 & y = 0.684) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](hr <= 100.175 -> y = 0.656) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Pulse <= 82.783) U[1,2] (y = 0.327)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](n_evts < 0.416 & y = 0.673) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](LOS < 7.802 -> y = 0.757) [Discrimination Score: -1.660; Robustness + : -6.802; Robustness - : -3.652; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](TROPONIN_I <= 0.089 -> y = 0.328) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](LACTIC_ACID < 1.326 -> y = 0.968) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((OXYGEN_SATURATION <= 92.074) U[1,2] (y = 0.661)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](HEMOGLOBIN >= 8.905 & y = 0.196) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](ICU_Pt_Days >= 0.832 -> y = 0.273) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](CREATININE <= 6.647 & y = 0.120) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BLOOD_UREA_NITROGEN > 53.520) U[1,1] (y = 0.143)) [Discrimination Score: 3.395; Robustness + : 42.432; Robustness - : -0.551; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](POTASSIUM > 4.395 -> y = 0.058) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((Glasgow_Coma_Scale_Total <= 14.942) U[0,2] (y = 0.472)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((SBP >= 82.573) U[0,1] (y = 0.743)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((CO2 < 27.539) U[1,2] (y = 0.116)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](CHLORIDE < 101.593 -> y = 0.890) [Discrimination Score: -1.176; Robustness + : -1.055; Robustness - : 0.195; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](n_edrk < 0.785 -> y = 0.825) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](MET >= 0.010 -> y = 0.372) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](AF <= 0.149 & y = 0.529) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((GLUCOSE <= 264.893) U[0,0] (y = 0.404)) [Discrimination Score: -2.116; Robustness + : 88.640; Robustness - : 145.893; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](CALCIUM <= 9.192 -> y = 0.672) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](lds <= 2.711 & y = 0.471) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](Resp >= 14.341 -> y = 0.601) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](dfa >= 0.608 -> y = 0.498) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((edrk > 13.125) U[0,2] (y = 0.507)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
