G[1,1](hr >= 82.921 & Pulse >= 86.465) [Discrimination Score: 0.161; Robustness + : 1.629; Robustness - : -1.037; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((af <= 0.440 | AF <= 0.315) & cosen >= -2.379) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](n_evts <= 0.424 -> LOS >= 7.241) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.000) U[1,2] (death = 0.016)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](BLOOD_UREA_NITROGEN <= 23.262 & CREATININE >= 0.679) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](hr >= 83.262 & Pulse >= 84.138) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1]((af <= 0.184 | AF <= 0.120) & cosen >= -2.344) [Discrimination Score: -0.315; Robustness + : -0.001; Robustness - : 0.076; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](n_evts <= 0.312 -> LOS >= 2.511) [Discrimination Score: -0.753; Robustness + : -7.489; Robustness - : -4.632; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.001) U[0,1] (death = 0.016)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](BLOOD_UREA_NITROGEN <= 26.688 & CREATININE >= 0.732) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](hr >= 86.716 & Pulse >= 85.940) [Discrimination Score: 0.041; Robustness + : 0.182; Robustness - : -0.512; Percent Class + : 1.000; Percent Class - : 0.000]
