G[2,2](hr >= 49.954 & Pulse >= 55.645) [Discrimination Score: -2.160; Robustness + : 4.197; Robustness - : 25.498; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1]((af <= 0.222 | AF <= 0.082) & cosen >= -2.521) [Discrimination Score: 0.308; Robustness + : 0.216; Robustness - : 0.150; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](n_evts <= 0.377 -> LOS >= 2.345) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.000) U[1,1] (death = 0.040)) [Discrimination Score: 0.000; Robustness + : -0.000; Robustness - : -0.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](BLOOD_UREA_NITROGEN <= 20.653 & CREATININE >= 0.867) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](hr >= 49.764 & Pulse >= 60.485) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((af <= 0.479 | AF <= 0.368) & cosen >= -2.173) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](n_evts <= 0.173 -> LOS >= 2.567) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.007) U[0,2] (death = 0.040)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](BLOOD_UREA_NITROGEN <= 18.204 & CREATININE >= 0.810) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](hr >= 64.060 & Pulse >= 62.767) [Discrimination Score: -2.301; Robustness + : -5.386; Robustness - : 18.375; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1]((af <= 0.255 | AF <= 0.490) & cosen >= -2.359) [Discrimination Score: 1.339; Robustness + : 0.388; Robustness - : 0.111; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](n_evts <= 0.461 -> LOS >= 2.390) [Discrimination Score: 1.241; Robustness + : -0.461; Robustness - : -4.896; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.013) U[1,1] (death = 0.040)) [Discrimination Score: 0.500; Robustness + : -0.013; Robustness - : -0.013; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](BLOOD_UREA_NITROGEN <= 19.104 & CREATININE >= 0.866) [Discrimination Score: 1.789; Robustness + : -0.502; Robustness - : -1.896; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](hr >= 54.466 & Pulse >= 60.793) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1]((af <= 0.040 | AF <= 0.080) & cosen >= -2.354) [Discrimination Score: 0.299; Robustness + : 0.073; Robustness - : 0.008; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](n_evts <= 0.298 -> LOS >= 2.153) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.011) U[1,2] (death = 0.040)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](BLOOD_UREA_NITROGEN <= 20.400 & CREATININE >= 0.902) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](hr >= 59.177 & Pulse >= 57.073) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((af <= 0.098 | AF <= 0.034) & cosen >= -1.998) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](n_evts <= 0.314 -> LOS >= 2.160) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.015) U[0,1] (death = 0.040)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](BLOOD_UREA_NITROGEN <= 18.324 & CREATININE >= 0.880) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](hr >= 50.595 & Pulse >= 61.534) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((af <= 0.137 | AF <= 0.181) & cosen >= -2.260) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](n_evts <= 0.213 -> LOS >= 2.384) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.010) U[0,2] (death = 0.040)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](BLOOD_UREA_NITROGEN <= 20.378 & CREATININE >= 0.906) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](hr >= 52.840 & Pulse >= 54.903) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
