G[2,2](hr >= 65.094 & Pulse >= 54.780) [Discrimination Score: -1.867; Robustness + : -4.409; Robustness - : 26.790; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1]((af <= 0.085 | AF <= 0.183) & cosen >= -2.188) [Discrimination Score: -0.216; Robustness + : -0.095; Robustness - : -0.029; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](n_evts <= 0.624 -> LOS >= 0.271) [Discrimination Score: 1.961; Robustness + : -0.624; Robustness - : -8.015; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.011) U[1,2] (death = 0.045)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](BLOOD_UREA_NITROGEN <= 19.842 & CREATININE >= 0.728) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](hr >= 65.813 & Pulse >= 55.092) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((af <= 0.500 | AF <= 0.369) & cosen >= -2.693) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](n_evts <= 0.568 -> LOS >= 0.561) [Discrimination Score: 1.899; Robustness + : -0.568; Robustness - : -7.725; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.001) U[0,2] (death = 0.045)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](BLOOD_UREA_NITROGEN <= 20.061 & CREATININE >= 0.701) [Discrimination Score: 4.124; Robustness + : -0.036; Robustness - : -0.939; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](hr >= 50.911 & Pulse >= 53.639) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
