G[0,0](hr >= 89.251 & Pulse >= 97.473) [Discrimination Score: 0.992; Robustness + : 6.913; Robustness - : -13.473; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((af <= 0.364 | AF <= 0.018) & cosen >= -2.301) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](n_evts <= 0.474 -> LOS >= 0.233) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.010) U[0,2] (death = 0.021)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](BLOOD_UREA_NITROGEN <= 18.451 & CREATININE >= 0.635) [Discrimination Score: 6.506; Robustness + : -0.056; Robustness - : -2.549; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](hr >= 92.791 & Pulse >= 75.139) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0]((af <= 0.351 | AF <= 0.104) & cosen >= -2.292) [Discrimination Score: 0.040; Robustness + : 0.061; Robustness - : 0.051; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](n_evts <= 0.301 -> LOS >= 0.341) [Discrimination Score: 1.785; Robustness + : -0.301; Robustness - : -6.516; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.007) U[0,2] (death = 0.021)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](BLOOD_UREA_NITROGEN <= 19.557 & CREATININE >= 0.626) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](hr >= 101.680 & Pulse >= 74.310) [Discrimination Score: 0.348; Robustness + : 3.171; Robustness - : -4.475; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2]((af <= 0.259 | AF <= 0.067) & cosen >= -2.265) [Discrimination Score: -0.742; Robustness + : 0.032; Robustness - : 0.165; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](n_evts <= 0.480 -> LOS >= 0.458) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.006) U[0,0] (death = 0.021)) [Discrimination Score: -0.408; Robustness + : -0.006; Robustness - : 0.137; Percent Class + : 0.000; Percent Class - : 1.000]
