G[2,2](hr >= 78.623 & Pulse >= 64.858) [Discrimination Score: -1.338; Robustness + : 2.154; Robustness - : 27.951; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((af <= 0.140 | AF <= 0.393) & cosen >= -2.433) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](n_evts <= 0.415 -> LOS >= 1.598) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.001) U[1,1] (death = 0.068)) [Discrimination Score: -0.632; Robustness + : -0.001; Robustness - : 0.284; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](BLOOD_UREA_NITROGEN <= 20.027 & CREATININE >= 0.879) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](hr >= 72.939 & Pulse >= 73.811) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((af <= 0.384 | AF <= 0.496) & cosen >= -2.227) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](n_evts <= 0.252 -> LOS >= 1.302) [Discrimination Score: 1.656; Robustness + : -0.252; Robustness - : -7.269; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.010) U[1,2] (death = 0.068)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](BLOOD_UREA_NITROGEN <= 19.753 & CREATININE >= 0.911) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](hr >= 81.643 & Pulse >= 59.218) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((af <= 0.374 | AF <= 0.070) & cosen >= -2.265) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](n_evts <= 0.447 -> LOS >= 1.021) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.005) U[1,1] (death = 0.068)) [Discrimination Score: -0.632; Robustness + : -0.005; Robustness - : 0.281; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](BLOOD_UREA_NITROGEN <= 20.197 & CREATININE >= 0.937) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](hr >= 80.723 & Pulse >= 76.416) [Discrimination Score: -1.196; Robustness + : -1.936; Robustness - : 24.312; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((af <= 0.070 | AF <= 0.147) & cosen >= -2.393) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](n_evts <= 0.485 -> LOS >= 2.016) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((MET >= 0.030) U[0,2] (death = 0.068)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
