,Rule,Percent Count
0,"G[1,1]((Temp = 50.000 & tte = 4.000))",0.5
1,"G[1,1]((Resp = 50.000 & Pulse = 400.000))",0.5
2,"F[1,0]((direct = 0.000 & LOS > 48.800))",0.5
3,"F[1,1]((ICU_Pt_Days = 120.000 & Temp = 50.000))",1.0
4,"F[1,1]((ALKALINE_PHOSPHATASE = 400.000 & Glasgow_Coma_Scale_Total = 15.000))",0.5
5,"G[1,1]((death = 0.400 & O2_Flow = 4.000))",0.5
6,"F[1,1]((ALKALINE_PHOSPHATASE = 169.000 & Temp = 50.000))",0.5
7,"G[1,1]((y = 0.400 & CO2 = 50.000))",0.5
8,"F[1,1]((LOS = 122.000 & CREATININE = 10.000))",1.0
9,"G[1,1]((LOS > 122.000 & SBP = 260.000))",0.5
10,"F[0,1]((tte = 100.000 & O2_Flow = 10.000))",1.0
11,"G[1,1]((LOS = 122.000 & y = 1.000))",0.5
12,"F[1,1]((n_evts = 5.000 & y > 0.400))",0.5
13,"F[1,1]((CALCIUM = 15.000 & n_evts > 5.000))",0.5
14,"F[1,1]((ALKALINE_PHOSPHATASE = 400.000 & CO2 = 50.000))",0.5
15,"F[1,1]((ICU_Pt_Days = 48.000 & y = 0.400))",0.5
16,"F[1,1]((n_evts = 5.000 & y = 1.000))",0.5
17,"G[1,1]((Resp = 50.000 & MET = 0.400))",0.5
18,"F[1,1]((ICU_Pt_Days = 120.000 & dfa = 5.000))",0.5
19,"F[1,1]((Mort = 1.000 & O2_Flow = 4.000))",0.5
20,"F[1,0]((ICU_Pt_Days = 0.000 & y > 1.000))",0.5
