,Rule,Percent Count
0,"((MET = 1.000) U[1,1] (death = 1.000))",0.5
1,"((O2_Flow = 10.000) U[1,1] (CHLORIDE = 108.000))",0.5
2,"((CHLORIDE = 150.000) U[1,1] (y > 1.000))",1.0
3,"((death = 0.400) U[1,1] (MET > 0.400))",0.5
4,"((Sgy > 1.000) U[1,1] (CHLORIDE = 150.000))",0.5
5,"((LOS > 122.000) U[1,0] (death > 1.000))",0.5
6,"((Pulse = 400.000) U[1,1] (BLOOD_UREA_NITROGEN = 120.000))",1.0
7,"((ICU_Pt_Days > 120.000) U[1,1] (Glasgow_Coma_Scale_Total > 9.973))",0.5
8,"((SpO2 = 88.000) U[0,1] (direct = 1.000))",0.5
9,"((O2_Flow = 10.000) U[1,1] (y = 0.400))",0.5
10,"((tte > 4.000) U[1,1] (O2_Flow = 4.000))",0.5
11,"((direct = 1.000) U[1,0] (SpO2 = 100.000))",0.5
12,"((n_evts = 2.000) U[1,1] (HEMOGLOBIN = 10.600))",0.5
13,"((MET = 1.000) U[1,1] (death > 1.000))",0.5
14,"((CHLORIDE = 108.000) U[1,1] (CALCIUM > 3.004))",0.5
15,"((ICU_Pt_Days > 120.000) U[1,1] (SBP = 104.000))",0.5
16,"((ICU_Pt_Days = 120.000) U[1,1] (HEMOGLOBIN = 25.000))",1.0
17,"((y = 1.000) U[1,0] (CHLORIDE = 150.000))",0.5
18,"((SpO2 = 87.811) U[1,1] (death > 0.400))",0.5
19,"((BLOOD_UREA_NITROGEN = 120.000) U[1,1] (SBP = 0.000))",0.5
20,"((LOS > 122.000) U[1,1] (MET > 1.000))",1.0
21,"((LOS > 48.800) U[1,1] (death = 1.000))",0.5
22,"((death = 1.000) U[1,0] (HEMOGLOBIN = 25.000))",1.0
23,"((tte = 100.000) U[1,1] (y = 1.000))",1.0
24,"((ICU_Pt_Days = 120.000) U[1,1] (SBP = 260.000))",0.5
25,"((MET > 0.880) U[1,1] (tte = 100.000))",0.5
26,"((LOS > 48.800) U[1,0] (ICU_Pt_Days = 22.071))",0.5
27,"((tte = 100.000) U[1,1] (n_evts = 5.000))",1.0
28,"((CHLORIDE = 108.000) U[1,1] (BLOOD_UREA_NITROGEN > 120.000))",0.5
29,"((Mort = 1.000) U[1,0] (n_evts = 5.000))",0.5
30,"((SpO2 = 100.000) U[1,1] (CALCIUM > 15.000))",0.5
31,"((LOS = 122.000) U[0,1] (death > 1.000))",0.5
32,"((ICU_Pt_Days > 120.000) U[1,1] (Mort = 1.000))",1.0
33,"((direct = 1.000) U[1,1] (death > 1.000))",1.0
34,"((tte = 100.000) U[1,1] (death > 1.000))",0.5
35,"((LOS = 122.000) U[1,1] (direct > 1.000))",1.0
36,"((Mort = 0.681) U[1,1] (ICU_Pt_Days = 120.000))",0.5
37,"((death = 1.000) U[1,1] (death = 1.000))",1.0
38,"((GLUCOSE = 223.547) U[1,1] (MET > 0.400))",0.5
39,"((n_evts = 5.000) U[0,1] (BLOOD_UREA_NITROGEN > 120.000))",0.5
40,"((LOS = 122.000) U[0,1] (ICU_Pt_Days = 120.000))",0.5
41,"((SpO2 = 88.000) U[1,1] (MET = 0.897))",0.5
42,"((Mort = 1.000) U[1,1] (CALCIUM > 7.200))",0.5
43,"((Mort = 1.000) U[1,1] (ICU_Pt_Days > 120.000))",1.0
44,"((ICU_Pt_Days = 53.935) U[1,1] (direct > 0.680))",0.5
45,"((n_evts > 2.221) U[1,0] (tte > 100.000))",0.5
46,"((BLOOD_UREA_NITROGEN = 120.000) U[1,1] (CHLORIDE = 150.000))",1.0
