,Rule,Percent Count
0,"((death > 1.000) U[1,0] (tte = 4.000))",0.5
1,"((LOS = 122.000) U[0,1] (af = 1.000))",0.5
2,"((MET = 1.000) U[1,1] (death = 1.000))",1.0
3,"F[1,1]((LOS = 122.000 -> LOS = 48.800))",0.5
4,"((Mort = 1.000) U[1,1] (tte = 100.000))",0.5
5,"((LOS > 122.000) U[1,1] (direct = 1.000))",1.0
6,"((tte < 100.000) U[0,1] (hr != 300.000))",0.5
7,"((MET = 1.000) U[1,1] (y > 1.000))",1.0
8,"((LOS > 122.000) U[1,1] (death > 1.000))",0.5
9,"((y < 1.000) U[1,0] (death = 1.000))",1.0
10,"((direct > 1.000) U[1,1] (y > 1.000))",0.5
11,"((direct > 1.000) U[1,1] (af = 1.000))",0.5
12,"((Mort > 0.400) U[1,1] (ICU_Pt_Days = 120.000))",0.5
13,"((tte = 100.000) U[1,1] (n_evts > 2.000))",0.5
14,"((Mort = 0.400) U[1,1] (y > 0.000))",0.5
15,"((LOS > 122.000) U[1,1] (n_evts = 5.000))",0.5
16,"((direct > 1.000) U[1,1] (direct = 1.000))",1.0
17,"F[1,0]((ICU_Pt_Days = 120.000 -> ICU_Pt_Days = 120.000))",0.5
18,"((y > 1.000) U[1,1] (hr != 300.000))",0.5
19,"((death = 1.000) U[1,1] (hr != 300.000))",0.5
20,"((y = 1.000) U[1,1] (n_evts = 5.000))",0.5
21,"((death > 0.000) U[1,1] (death = 1.000))",0.5
22,"((MET > 0.000) U[1,1] (tte = 100.000))",0.5
23,"((y > 1.000) U[1,1] (ICU_Pt_Days = 48.000))",0.5
24,"((ICU_Pt_Days = 120.000) U[0,1] (Mort = 1.000))",0.5
25,"((death = 1.000) U[1,1] (death > 1.000))",0.5
26,"((tte < 100.000) U[1,1] (death > 1.000))",1.0
27,"((Mort = 1.000) U[1,1] (direct = 0.000))",0.5
28,"((ICU_Pt_Days > 120.000) U[1,0] (hr != 300.000))",0.5
29,"((MET = 0.000) U[1,1] (direct = 1.000))",0.5
30,"((y > 1.000) U[0,1] (n_evts = 2.000))",0.5
31,"((LOS = 122.000) U[1,1] (ICU_Pt_Days = 48.000))",0.5
32,"((tte = 4.000) U[1,1] (MET = 1.000))",0.5
33,"((y > 1.000) U[1,0] (direct = 0.400))",0.5
34,"((ICU_Pt_Days = 120.000) U[1,1] (tte = 100.000))",0.5
35,"((direct > 1.000) U[1,1] (LOS < 48.800))",0.5
36,"((tte < 100.000) U[1,1] (y = 1.000))",1.0
37,"((direct = 1.000) U[1,1] (Mort = 0.000))",0.5
