,Rule,TP,TN,FP,FN,Actual Yes,Actual No,Predicted Yes,Predicted No,TPR/Sens,TNR/Spec,FPR,Precision,F1,Accuracy,MCR,BalancedAccuracy,Class
0,"F[0,0]((SBP = 0.000 -> MET = 0.000))",750,0,126,0,750,126,876,0,1.0,0.0,1.0,0.8561643835616438,0.9225092250922509,0.8561643835616438,0.14383561643835618,0.5,Positive
1,"F[0,0]((y = 0.000 -> LOS < 0.000))",750,81,45,0,750,126,795,81,1.0,0.6428571428571429,0.35714285714285715,0.9433962264150944,0.970873786407767,0.9486301369863014,0.05136986301369861,0.8214285714285714,Negative
2,"F[0,0]((CALCIUM = 0.000 -> MET = 0.000))",750,0,126,0,750,126,876,0,1.0,0.0,1.0,0.8561643835616438,0.9225092250922509,0.8561643835616438,0.14383561643835618,0.5,Positive
3,"F[0,0]((CALCIUM = 0.000 -> y = 0.000))",750,0,126,0,750,126,876,0,1.0,0.0,1.0,0.8561643835616438,0.9225092250922509,0.8561643835616438,0.14383561643835618,0.5,Positive
4,"F[0,0]((y = 0.000 -> y = 0.000))",750,0,126,0,750,126,876,0,1.0,0.0,1.0,0.8561643835616438,0.9225092250922509,0.8561643835616438,0.14383561643835618,0.5,Positive
5,"F[0,0]((Glasgow_Coma_Scale_Total = 0.000 & Pulse = 0.000))",750,0,126,0,750,126,876,0,1.0,0.0,1.0,0.8561643835616438,0.9225092250922509,0.8561643835616438,0.14383561643835618,0.5,Negative
6,"F[0,0]((LOS = 0.000 & CALCIUM = 0.000))",750,0,126,0,750,126,876,0,1.0,0.0,1.0,0.8561643835616438,0.9225092250922509,0.8561643835616438,0.14383561643835618,0.5,Negative
7,"F[0,0]((y > 0.000 & direct > 0.000))",750,63,63,0,750,126,813,63,1.0,0.5,0.5,0.922509225092251,0.9596928982725529,0.928082191780822,0.07191780821917804,0.75,Negative
8,"F[0,0]((Resp = 0.000 -> ICU_Pt_Days = 0.000))",749,0,126,1,750,126,875,1,0.9986666666666667,0.0,1.0,0.856,0.9218461538461539,0.8550228310502284,0.14497716894977164,0.49933333333333335,Positive
9,"F[0,0]((tte = 0.000 -> MET = 0.000))",750,0,126,0,750,126,876,0,1.0,0.0,1.0,0.8561643835616438,0.9225092250922509,0.8561643835616438,0.14383561643835618,0.5,Positive
10,"F[0,0]((Resp = 0.000 -> Glasgow_Coma_Scale_Total = 0.000))",749,0,126,1,750,126,875,1,0.9986666666666667,0.0,1.0,0.856,0.9218461538461539,0.8550228310502284,0.14497716894977164,0.49933333333333335,Positive
11,"F[0,0]((LOS = 0.000 & BLOOD_UREA_NITROGEN = 0.000))",750,0,126,0,750,126,876,0,1.0,0.0,1.0,0.8561643835616438,0.9225092250922509,0.8561643835616438,0.14383561643835618,0.5,Negative
12,"F[0,0]((WHITE_BLOOD_CELL_COUNT < 0.000 -> LOS = 0.000))",750,0,126,0,750,126,876,0,1.0,0.0,1.0,0.8561643835616438,0.9225092250922509,0.8561643835616438,0.14383561643835618,0.5,Positive
13,"F[0,0]((Resp = 0.000 -> n_evts = 0.000))",750,0,126,0,750,126,876,0,1.0,0.0,1.0,0.8561643835616438,0.9225092250922509,0.8561643835616438,0.14383561643835618,0.5,Positive
14,"F[0,0]((ICU_Pt_Days = 0.000 & y = 0.000))",624,21,105,126,750,126,729,147,0.832,0.16666666666666666,0.8333333333333334,0.8559670781893004,0.8438133874239351,0.7363013698630136,0.26369863013698636,0.4993333333333333,Negative
15,"F[0,0]((n_evts = 0.000 -> LOS < 0.000))",750,121,5,0,750,126,755,121,1.0,0.9603174603174603,0.03968253968253968,0.9933774834437086,0.9966777408637874,0.9942922374429224,0.005707762557077611,0.9801587301587302,Negative
16,"F[0,0]((O2_Flow = 0.000 & CREATININE = 0.000))",750,0,126,0,750,126,876,0,1.0,0.0,1.0,0.8561643835616438,0.9225092250922509,0.8561643835616438,0.14383561643835618,0.5,Negative
17,"F[0,0]((SBP = 0.000 -> Glasgow_Coma_Scale_Total = 0.000))",750,0,126,0,750,126,876,0,1.0,0.0,1.0,0.8561643835616438,0.9225092250922509,0.8561643835616438,0.14383561643835618,0.5,Positive
18,"F[0,0]((y = 0.000 -> n_evts = 0.000))",750,40,86,0,750,126,836,40,1.0,0.31746031746031744,0.6825396825396826,0.8971291866028708,0.9457755359394704,0.9018264840182648,0.09817351598173518,0.6587301587301587,Positive
