,Rule,Percent Count
0,"((MET = 1.000) U[1,1] (ICU_Pt_Days > 120.000))",0.5
1,"((CALCIUM = 15.000) U[1,1] (ICU_Pt_Days > 120.000))",0.5
2,"((Resp = 50.000) U[1,1] (tte < -60.000))",0.5
3,"((BLOOD_UREA_NITROGEN = 120.000) U[1,1] (y > 1.000))",0.5
4,"((Resp = 50.000) U[1,1] (ICU_Pt_Days > 120.000))",0.5
5,"((HEMOGLOBIN = 25.000) U[1,1] (Mort > 0.400))",0.5
6,"((HEMOGLOBIN = 25.000) U[0,1] (ICU_Pt_Days < 120.000))",1.0
7,"((CALCIUM = 15.000) U[1,1] (y > 1.000))",0.5
8,"((LOS = 122.000) U[1,1] (O2_Flow = 10.000))",1.0
9,"((direct = 0.000) U[1,1] (MET > 1.000))",0.5
10,"((direct = 1.000) U[1,1] (y = 1.000))",1.0
11,"((ICU_Pt_Days = 48.000) U[0,1] (direct = 1.000))",0.5
12,"((HEMOGLOBIN = 25.000) U[1,1] (tte = 100.000))",0.5
13,"((Glasgow_Coma_Scale_Total = 6.000) U[0,1] (Mort > 1.000))",0.5
14,"((HEMOGLOBIN = 10.600) U[1,1] (ICU_Pt_Days > 48.000))",0.5
15,"((death = 1.000) U[1,1] (MET > 1.000))",0.5
16,"((n_evts = 2.000) U[1,1] (direct = 0.400))",0.5
17,"((Glasgow_Coma_Scale_Total = 15.000) U[1,1] (Resp < 50.000))",0.5
18,"((y = 1.000) U[1,0] (y = 1.000))",1.0
19,"((LOS > 122.000) U[1,1] (LOS > 122.000))",0.5
20,"((death = 1.000) U[0,1] (direct = 1.000))",0.5
21,"((n_evts = 5.000) U[1,0] (Mort > 1.000))",0.5
22,"((CO2 = 23.000) U[1,1] (O2_Flow = 10.000))",0.5
23,"((Mort > 1.000) U[1,1] (Mort > 0.400))",0.5
24,"((Glasgow_Coma_Scale_Total = 15.000) U[1,1] (CALCIUM = 15.000))",0.5
25,"((BLOOD_UREA_NITROGEN = 48.600) U[1,1] (tte < 100.000))",0.5
26,"((ICU_Pt_Days = 120.000) U[1,1] (death > 1.000))",0.5
27,"((LOS = 122.000) U[1,1] (y > 1.000))",1.0
28,"((tte = 100.000) U[0,1] (n_evts > 5.000))",0.5
29,"((Mort = 1.000) U[1,1] (y > 0.400))",0.5
30,"((O2_Flow = 4.000) U[1,1] (y > 1.000))",0.5
31,"((O2_Flow = 10.000) U[1,0] (direct = 1.000))",0.5
32,"((LOS > 122.000) U[1,1] (n_evts = 5.000))",1.0
33,"((LOS > 48.800) U[1,1] (LOS = 122.000))",0.5
34,"((n_evts > 5.000) U[0,0] (ICU_Pt_Days < 48.000))",0.5
35,"((direct = 1.000) U[1,0] (direct > 1.000))",0.5
36,"((Temp = 50.000) U[1,0] (MET = 1.000))",0.5
37,"((n_evts = 5.000) U[1,1] (O2_Flow = 10.000))",0.5
38,"((ICU_Pt_Days = 120.000) U[1,1] (MET < 1.000))",0.5
39,"((tte = 100.000) U[1,1] (Mort = 1.000))",0.5
40,"((LOS < 122.000) U[0,1] (y > 1.000))",1.0
41,"((tte > 100.000) U[1,1] (MET > 1.000))",0.5
42,"((CHLORIDE = 108.000) U[1,1] (LOS > 0.000))",0.5
43,"((y = 1.000) U[1,1] (n_evts = 5.000))",0.5
44,"((ICU_Pt_Days = 120.000) U[1,1] (y = 0.250))",1.0
45,"((Glasgow_Coma_Scale_Total = 15.000) U[1,1] (LOS = 122.000))",1.0
46,"((tte > 4.000) U[0,0] (ICU_Pt_Days > 48.000))",0.5
47,"((tte > 100.000) U[1,1] (LOS > 122.000))",1.0
48,"((direct = 1.000) U[1,1] (ICU_Pt_Days > 48.000))",0.5
49,"((Glasgow_Coma_Scale_Total = 15.000) U[1,1] (MET = 1.000))",1.0
50,"((CALCIUM = 7.200) U[1,1] (death = 1.000))",0.5
51,"((n_evts > 5.000) U[1,1] (ICU_Pt_Days > 120.000))",0.5
52,"((MET = 1.000) U[1,1] (y = 1.000))",0.5
53,"((BLOOD_UREA_NITROGEN = 120.000) U[1,1] (Mort > 1.000))",0.5
54,"((LOS < 122.000) U[1,1] (ALT_GPT = 155.600))",0.5
55,"((LOS < 122.000) U[0,1] (LOS < 48.800))",0.5
56,"((MET > 0.250) U[1,1] (CALCIUM = 15.000))",1.0
57,"((ICU_Pt_Days > 120.000) U[1,1] (ICU_Pt_Days > 120.000))",0.5
58,"((MET = 1.000) U[1,0] (tte = 4.000))",0.5
59,"((MET > 1.000) U[1,1] (death > 1.000))",0.5
60,"((ICU_Pt_Days = 120.000) U[1,1] (n_evts = 5.000))",0.5
61,"((Sgy = 0.400) U[1,1] (n_evts = 5.000))",0.5
62,"((Sgy = 1.000) U[1,1] (direct > 1.000))",1.0
