,Rule,Percent Count
0,"F[1,1]((direct > 1.000 & Mort = 1.000))",0.5
1,"F[1,1]((n_edrk = 1.000 & ICU_Pt_Days = 120.000))",0.5
2,"F[1,1]((PHOSPHORUS = 10.000 & y = 1.000))",0.5
3,"F[1,0]((AST_GOT = 250.000 -> n_evts = 5.000))",0.5
4,"F[1,1]((af = 1.000 & ICU_Pt_Days = 120.000))",0.5
5,"F[0,1]((ICU_Pt_Days = 120.000 -> LOS = 122.000))",0.5
6,"F[1,1]((MET = 0.400 -> n_evts = 5.000))",0.5
7,"F[1,1]((BLOOD_UREA_NITROGEN = 120.000 -> direct = 1.000))",1.0
8,"F[1,1]((BLOOD_UREA_NITROGEN = 120.000 & Mort = 1.000))",1.0
9,"F[1,1]((y = 1.000 & ICU_Pt_Days = 120.000))",0.5
10,"F[1,1]((tte = 100.000 -> SBP = 260.000))",1.0
11,"F[1,1]((LOS = 48.800 & death = 1.000))",0.5
12,"F[1,1]((n_evts < 1.250 -> direct = 1.000))",1.0
13,"F[1,0]((BLOOD_UREA_NITROGEN = 120.000 -> LOS = 122.000))",0.5
14,"F[1,1]((af = 1.000 & Mort = 0.000))",1.0
15,"F[0,1]((death > 1.000 & Mort = 0.400))",0.5
16,"F[1,1]((O2_Flow = 10.000 & ICU_Pt_Days = 48.000))",0.5
17,"F[0,1]((PCO2 = 80.000 & y = 1.000))",1.0
18,"F[1,1]((ICU_Pt_Days = 120.000 & y = 0.950))",1.0
