,Rule,Percent Count
0,"((ALBUMIN = 5.000) U[1,1] (ICU_Pt_Days = 120.000))",0.5
1,"((tte = 100.000) U[1,1] (death = 1.000))",0.5
2,"((ALBUMIN = 5.000) U[0,1] (y = 1.000))",1.0
3,"((ALBUMIN = 5.000) U[1,1] (Mort < 1.000))",0.5
4,"((LOS > 122.000) U[0,1] (direct = 1.000))",1.0
5,"((ICU_Pt_Days > 120.000) U[1,1] (LOS > 122.000))",0.5
6,"((tte < 100.000) U[1,1] (LOS > 48.800))",0.5
7,"((O2_Flow = 10.000) U[1,1] (Temp = 50.000))",0.5
8,"((ICU_Pt_Days = 120.000) U[1,1] (direct = 1.000))",0.5
9,"((Temp < 50.000) U[1,1] (Glasgow_Coma_Scale_Total = 15.000))",0.5
10,"((O2_Flow < 10.000) U[1,0] (direct = 1.000))",0.5
11,"((Mort < 1.000) U[1,1] (n_evts > 5.000))",1.0
12,"((CALCIUM = 2.000) U[1,1] (LOS > 122.000))",0.5
13,"((O2_Flow = 10.000) U[1,0] (LOS = 122.000))",1.0
14,"((n_evts = 5.000) U[1,1] (direct = 1.000))",1.0
15,"((n_evts > 5.000) U[0,1] (Glasgow_Coma_Scale_Total = 15.000))",1.0
16,"((SpO2 = 100.000) U[1,1] (direct = 1.000))",1.0
17,"((Resp > 50.000) U[1,1] (Sgy > 1.000))",0.5
18,"((LOS = 122.000) U[1,1] (n_evts = 5.000))",0.5
19,"((ICU_Pt_Days < 120.000) U[1,1] (SpO2 = 100.000))",0.5
20,"((n_evts = 2.000) U[1,1] (Glasgow_Coma_Scale_Total > 15.000))",0.5
21,"((ALKALINE_PHOSPHATASE > 400.000) U[1,1] (Pulse = 400.000))",1.0
22,"((SpO2 = 100.000) U[0,1] (SpO2 = 100.000))",0.5
23,"((CALCIUM = 15.000) U[0,1] (Mort < 1.000))",1.0
24,"((y = 1.000) U[1,1] (Glasgow_Coma_Scale_Total > 15.000))",0.5
25,"((Temp < 50.000) U[1,1] (death = 0.400))",0.5
26,"((CALCIUM = 5.250) U[1,1] (Glasgow_Coma_Scale_Total = 3.750))",1.0
27,"((MET > 1.000) U[1,1] (Sgy = 1.000))",1.0
28,"((n_evts < 2.000) U[1,1] (death > 1.000))",0.5
29,"((n_evts < 5.000) U[1,0] (SpO2 = 100.000))",1.0
30,"((Mort = 1.000) U[0,0] (LOS = 122.000))",0.5
31,"((CALCIUM = 7.200) U[1,1] (Sgy = 0.400))",0.5
32,"((ICU_Pt_Days > 120.000) U[1,1] (n_evts = 5.000))",1.0
33,"((Resp > 50.000) U[1,1] (Glasgow_Coma_Scale_Total = 15.000))",0.5
34,"((Mort = 1.000) U[1,1] (MET > 1.000))",0.5
35,"((death = 1.000) U[1,1] (Pulse = 400.000))",0.5
36,"((O2_Flow = 10.000) U[1,1] (Mort < 1.000))",0.5
37,"((ICU_Pt_Days > 48.000) U[1,1] (n_evts > 0.000))",0.5
38,"((O2_Flow > 10.000) U[1,1] (SpO2 = 100.000))",0.5
39,"((LOS > 48.800) U[1,1] (MET > 1.000))",0.5
40,"((LOS > 122.000) U[1,0] (death = 1.000))",0.5
41,"((ICU_Pt_Days = 120.000) U[1,1] (y = 1.000))",1.0
42,"((death < 1.000) U[1,0] (CHLORIDE = 150.000))",1.0
43,"((n_evts > 5.000) U[1,0] (CHLORIDE = 150.000))",0.5
44,"((n_evts > 5.000) U[1,1] (tte = -60.000))",0.5
45,"((death < 1.000) U[1,1] (Mort = 1.000))",0.5
46,"((O2_Flow > 10.000) U[1,1] (y = 0.400))",0.5
47,"((y = 1.000) U[0,1] (LOS = 122.000))",0.5
48,"((y = 0.250) U[1,1] (MET = 1.000))",1.0
49,"((O2_Flow = 10.000) U[1,1] (tte = 100.000))",0.5
50,"((ALBUMIN = 5.000) U[1,1] (SpO2 = 100.000))",0.5
51,"((y > 1.000) U[1,1] (Mort < 1.000))",1.0
52,"((y = 0.400) U[1,0] (Pulse = 160.000))",0.5
53,"((CALCIUM = 2.000) U[1,1] (n_evts = 5.000))",0.5
54,"((Temp < 50.000) U[1,1] (n_evts > 5.000))",0.5
