Rule,Discrimination Score,Pos Robustness,Neg Robustness,Percent Class +,Percent Class -,TP,TN,FP,FN,Actual Yes,Actual No,Predicted Yes,Predicted No,TPR/Sens,TNR/Spec,FPR,Precision,Accuracy,MCR,Class
"G[0,0](((Pt_GrandparentT1D >= 0.000 -> TotChol >= 22.124) & Pt_CGMUseNumDays <= 140.151) -> TotalDailyInsPerKg >= 2.058)
",0.071,0.058,0.000,1.000,0.000,4,0,0,0,4,0,4,0,1.0,0.0,0.0,1.0,1.1428571428571428,-0.1428571428571428,1
"G[0,0]((AlbCreatRat_mggNew <= 4.395 | LDL >= 4.495) | AlbCreatRat_mggNew <= 32.543)
",32.543,32.543,0.000,1.000,0.000,4,0,0,0,4,0,4,0,1.0,0.0,0.0,1.0,1.1428571428571428,-0.1428571428571428,1
"F[0,0](((HbA1c >= 7.968 | WeightKg >= 22.181) & BldPrSys <= 33.326) | Pt_SiblingT1D >= 24.724)
",-6.377,-7.173,0.000,0.000,1.000,4,0,0,0,4,0,4,0,1.0,0.0,0.0,1.0,1.1428571428571428,-0.1428571428571428,-1
"G[0,0]((Pt_SHFlg >= 0.000 -> Pt_SHFlg >= 0.000) -> BldPrDia >= 0.000)
",-38.619,-96.333,0.000,1.000,0.000,4,0,0,0,4,0,4,0,1.0,0.0,0.0,1.0,1.1428571428571428,-0.1428571428571428,1
"F[0,0]((bmiZscore >= 0.965 -> LDL <= 38.389) -> BldPrSys <= 73.668)
",-73.668,-73.668,0.000,0.000,1.000,4,0,0,0,4,0,4,0,1.0,0.0,0.0,1.0,1.1428571428571428,-0.1428571428571428,-1
"G[0,0]((SMBGperDayPtMeterCombo <= 4.724 | BldPrDia >= 54.856) -> TotalDailyInsPerKg <= 59.828)
",-70.825,-57.828,0.000,1.000,0.000,4,0,0,0,4,0,4,0,1.0,0.0,0.0,1.0,1.1428571428571428,-0.1428571428571428,1
"G[0,0](((HbA1cImputeDtMnC >= 15.984 | BUN <= 6.775) | Pt_A1cGoalLev >= 0.825) & TotalDailyInsPerKg <= 11.158)
",7628131111584283.000,6.775,0.000,1.000,0.000,4,0,0,0,4,0,4,0,1.0,0.0,0.0,1.0,1.1428571428571428,-0.1428571428571428,1
"G[0,0](Pt_InsGov <= 0.000 & Pt_MotherT1D >= 0.000)
",0.000,0.000,0.000,1.000,0.000,4,0,0,0,4,0,4,0,1.0,0.0,0.0,1.0,1.1428571428571428,-0.1428571428571428,1
"G[0,0](SMBGperDayPtMeterCombo <= 2.992 | DirectLDL <= 0.000)
",-11.368,-59.674,0.000,1.000,0.000,4,0,0,0,4,0,4,0,1.0,0.0,0.0,1.0,1.1428571428571428,-0.1428571428571428,1
"G[0,0]((HDL <= 30.219 | BUN >= 0.113) | Pt_CGMUseNumDays >= 0.239)
",4209.761,4209.761,0.000,1.000,0.000,4,0,0,0,4,0,4,0,1.0,0.0,0.0,1.0,1.1428571428571428,-0.1428571428571428,1
"((bmi <= 19.192) U[0,0] (LDL >= 11.905))
",19.192,19.192,0.000,0.000,1.000,4,0,0,0,4,0,4,0,1.0,0.0,0.0,1.0,1.1428571428571428,-0.1428571428571428,-1
"G[0,0](((LDL <= 74.518 -> UnitsInsBasalOrLongAct <= 5.543) -> BldPrDia >= 1.705) | diagAgeCombo <= 6.008)
",6.008,6.008,0.000,1.000,0.000,4,0,0,0,4,0,4,0,1.0,0.0,0.0,1.0,1.1428571428571428,-0.1428571428571428,1
"G[0,0](AlbCreatRat_mggNew >= 2.155 | bmi <= 19.265)
",19.265,19.265,0.000,1.000,0.000,4,0,0,0,4,0,4,0,1.0,0.0,0.0,1.0,1.1428571428571428,-0.1428571428571428,1
"G[0,0](((HbA1c >= 8.034 & HbA1cImputeDtMnC >= 6.593) -> BGTestAvgNumMeter >= 17.638) -> SMBGperDayPtMeterCombo <= 56.921)
",-11.115,-7.554,0.000,1.000,0.000,4,0,0,0,4,0,4,0,1.0,0.0,0.0,1.0,1.1428571428571428,-0.1428571428571428,1
"G[0,0](((BGTestAvgNumPtRep <= 6.443 | LDL <= 99.629) | LDL <= 49.273) | bmiPerc <= 16.945)
",268.406,99.367,0.000,1.000,0.000,4,0,0,0,4,0,4,0,1.0,0.0,0.0,1.0,1.1428571428571428,-0.1428571428571428,1
"G[0,0](((LDL >= 8.922 | TSH <= 0.671) -> BGTestAvgNumMeter <= 1.535) -> SMBGperDayPtMeterCombo <= 1.306)
",2.352,0.959,0.000,1.000,0.000,4,0,0,0,4,0,4,0,1.0,0.0,0.0,1.0,1.1428571428571428,-0.1428571428571428,1
"G[0,0](HbA1cImputeDtMnC >= 19.698 | BldPrDia >= 53.311)
",17.247,43.022,0.000,1.000,0.000,4,0,0,0,4,0,4,0,1.0,0.0,0.0,1.0,1.1428571428571428,-0.1428571428571428,1
"G[0,0](((TotalDailyInsPerKg <= 0.284 | WeightKg >= 24.294) & BldPrSys >= 21.216) -> BldPrDia >= 25.851)
",-28.256,-70.482,0.000,1.000,0.000,4,0,0,0,4,0,4,0,1.0,0.0,0.0,1.0,1.1428571428571428,-0.1428571428571428,1
"G[0,0](((BGTestAvgNumPtRep <= 4.024 & TotalDailyInsPerKg >= 0.009) & TotChol >= 0.036) -> diabDur <= 0.342)
",0.788,0.349,0.000,1.000,0.000,4,0,0,0,4,0,4,0,1.0,0.0,0.0,1.0,1.1428571428571428,-0.1428571428571428,1
"G[1,1]((Pt_DKAFlg >= 0.096 & WeightKg <= 28.071) -> TSH <= 27.932)
",-27.932,-27.932,0.000,1.000,0.000,3,0,1,0,3,1,4,0,1.0,0.0,1.0,0.75,0.8571428571428571,0.1428571428571429,1
"F[1,1](((LDL >= 0.706 | TotalDailyInsPerKg <= 0.339) & age <= 0.263) & bmiZscore >= 0.144)
",-0.144,-0.144,0.000,0.000,1.000,3,0,0,1,4,0,3,1,0.75,0.0,0.0,1.0,0.8571428571428571,0.1428571428571429,-1
"F[0,1]((AlbCreatRat_mggNew <= 3.700 & bmiZscore >= 0.913) & HbA1c <= 1.275)
",-9999999.000,-9999999.000,0.000,0.000,1.000,3,0,0,1,4,0,3,1,0.75,0.0,0.0,1.0,0.8571428571428571,0.1428571428571429,-1
