Rule,Discrimination Score,Pos Robustness,Neg Robustness,Percent Class +,Percent Class -,TP,TN,FP,FN,Actual Yes,Actual No,Predicted Yes,Predicted No,TPR/Sens,TNR/Spec,FPR,Precision,Accuracy,MCR
"((diabDur >= 7.345) U[0,0] (UnitsInsBasalOrLongAct >= 10.506))
",0.976,22.268,0.000,0.000,1.000,2,1,0,1,3,1,2,2,0.6666666666666666,1.0,0.0,1.0,0.8571428571428571,0.1428571428571429
"F[0,0](((BGTestAvgNumMeter <= 2.768 | HeightCm <= 158.764) -> TSH >= 137.498) & diagAgeCombo >= 136.993)
",-136.993,-136.993,0.000,0.000,1.000,3,0,1,0,3,1,4,0,1.0,0.0,1.0,0.75,0.8571428571428571,0.1428571428571429
"F[1,1](LDL >= 2.423 & NumPumpBolusOrShortAct <= 18.275)
",-2.423,-2.423,0.000,0.000,1.000,2,1,0,1,3,1,2,2,0.6666666666666666,1.0,0.0,1.0,0.8571428571428571,0.1428571428571429
"F[0,1]((BldPrDia <= 65.564 -> Pt_GrandparentT1D >= 0.004) -> Pt_MotherT1D >= 0.199)
",-9999999.000,-9999999.000,0.000,0.000,1.000,2,1,0,1,3,1,2,2,0.6666666666666666,1.0,0.0,1.0,0.8571428571428571,0.1428571428571429
"((Pt_FatherT1D <= 0.000) U[0,0] (Pt_SHFlg = 0.752))
",0.000,0.000,0.000,0.000,1.000,3,0,1,0,3,1,4,0,1.0,0.0,1.0,0.75,0.8571428571428571,0.1428571428571429
"F[0,0](((bmi <= 20.189 & TotalDailyInsPerKg <= 1.047) | Pt_FatherT1D >= 0.008) & Pt_MotherT1D >= 0.507)
",-0.507,-0.507,0.000,0.000,1.000,3,0,1,0,3,1,4,0,1.0,0.0,1.0,0.75,0.8571428571428571,0.1428571428571429
"F[0,0](HbA1c <= 9.531 -> UnitsInsBasalOrLongAct >= 7.521)
",-1.013,-23.984,0.000,0.000,1.000,2,1,0,1,3,1,2,2,0.6666666666666666,1.0,0.0,1.0,0.8571428571428571,0.1428571428571429
"F[0,0](((bmiZscore <= 0.776 -> LDL <= 79.481) & Pt_GrandchildT1D <= 78.145) & bmiZscore >= 26.672)
",-157.646,-78.774,0.000,0.000,1.000,3,0,1,0,3,1,4,0,1.0,0.0,1.0,0.75,0.8571428571428571,0.1428571428571429
"F[0,0]((BldPrSys >= 71.749 | HbA1c <= 9.668) & BldPrDia <= 9.436)
",-12.719,-94.231,0.000,0.000,1.000,3,0,1,0,3,1,4,0,1.0,0.0,1.0,0.75,0.8571428571428571,0.1428571428571429
"((BGTestAvgNumMeter >= 1.189) U[0,0] (WeightKg <= 48.886))
",28.712,46.886,0.000,0.000,1.000,2,1,0,1,3,1,2,2,0.6666666666666666,1.0,0.0,1.0,0.8571428571428571,0.1428571428571429
"((TotChol >= 106.155) U[0,0] (BldPrDia >= 63.470))
",5.426,40.196,0.000,0.000,1.000,2,1,0,1,3,1,2,2,0.6666666666666666,1.0,0.0,1.0,0.8571428571428571,0.1428571428571429
"F[1,1](((Pt_FatherT1D >= 0.000 | DirectLDL <= 0.000) | diagAgeCombo >= 0.000) & BGTestAvgNumPtRep <= 0.000)
",0.000,0.000,0.000,0.000,1.000,2,1,0,1,3,1,2,2,0.6666666666666666,1.0,0.0,1.0,0.8571428571428571,0.1428571428571429
"F[0,0](GFR < 0.000 & Pt_SHFlg = 0.279)
",-3.593,-53.364,0.000,0.000,1.000,3,0,1,0,3,1,4,0,1.0,0.0,1.0,0.75,0.8571428571428571,0.1428571428571429
"((Pt_A1cGoalLevelDsYr5 < 0.000) U[0,0] (Pt_SHFlg = 0.137))
",0.000,0.000,0.000,0.000,1.000,3,0,1,0,3,1,4,0,1.0,0.0,1.0,0.75,0.8571428571428571,0.1428571428571429
"F[0,0](((BUN <= 5.362 -> HbA1c >= 9.097) & bmi <= 9.318) | HbA1c >= 9.021)
",0.479,2.748,0.000,0.000,1.000,2,1,0,1,3,1,2,2,0.6666666666666666,1.0,0.0,1.0,0.8571428571428571,0.1428571428571429
