Rule,Discrimination Score,Pos Robustness,Neg Robustness,Percent Class +,Percent Class -,TP,TN,FP,FN,Actual Yes,Actual No,Predicted Yes,Predicted No,TPR/Sens,TNR/Spec,FPR,Precision,Accuracy,MCR
"F[1,1]((LDL >= 14.157 | age >= 17.364) -> Pt_InsGov >= 18.267)
",14.157,14.157,0.000,0.000,1.000,2,0,0,0,2,0,2,0,1.0,0,0,1.0,1.0,0.0
"F[0,0](((AutonomicNeuroCl >= 0.000 & Pt_SiblingT1D <= 0.000) & HeightCm <= 0.000) | TotalDailyInsPerKg <= 0.000)
",-5.000,-2.500,0.000,0.000,1.000,2,0,0,0,2,0,2,0,1.0,0,0,1.0,1.0,0.0
"F[0,1]((bmi >= 19.938 & Pt_GrandparentT1D <= 0.000) & BldPrSys <= 0.000)
",-9999999.000,-9999999.000,0.000,0.000,1.000,2,0,0,0,2,0,2,0,1.0,0,0,1.0,1.0,0.0
"F[0,0](((bmiZscore >= -0.996 | WeightKg >= 68.369) -> TotalDailyInsPerKg <= 69.191) -> Pt_DKAFlg >= 65.905)
",65.905,65.905,0.000,0.000,1.000,2,0,0,0,2,0,2,0,1.0,0,0,1.0,1.0,0.0
"F[0,1](((BldPrSys <= 128.366 -> bmiZscore <= -0.660) & BGTestAvgNumPtRep <= -0.746) | SMBGperDayPtMeterCombo <= -0.595)
",-9999999.000,-9999999.000,0.000,0.000,1.000,2,0,0,0,2,0,2,0,1.0,0,0,1.0,1.0,0.0
"((TSH >= 0.598) U[1,1] (bmi <= 20.769))
",20.769,20.769,0.000,0.000,1.000,2,0,0,0,2,0,2,0,1.0,0,0,1.0,1.0,0.0
"F[0,1]((TotChol <= 98.411 & UnitsInsBasalOrLongAct >= 12.868) & Pt_A1cGoalLev <= 22.614)
",-9999999.000,-9999999.000,0.000,0.000,1.000,2,0,0,0,2,0,2,0,1.0,0,0,1.0,1.0,0.0
"F[0,0](((BldPrDia >= 75.756 -> HDL <= 69.500) & HDL >= 7.195) | HbA1c >= 20.194)
",-29.037,-18.439,0.000,0.000,1.000,2,0,0,0,2,0,2,0,1.0,0,0,1.0,1.0,0.0
"((BGTestAvgNumPtRep <= 3.748) U[1,1] (HbA1cImputeDtMnC <= 28.407))
",28.407,28.407,0.000,0.000,1.000,2,0,0,0,2,0,2,0,1.0,0,0,1.0,1.0,0.0
"F[1,1](((bmiZscore <= -0.792 -> HeightCm <= 183.204) & HeightCm >= 182.575) & NumPumpBolusOrShortAct >= 182.292)
",-183.204,-183.204,0.000,0.000,1.000,2,0,0,0,2,0,2,0,1.0,0,0,1.0,1.0,0.0
"F[0,0](((bmi <= 21.073 & HeightCm >= 181.920) | Pt_InsGov >= 181.518) & Pt_A1cGoalLev >= 181.765)
",-164.765,-164.765,0.000,0.000,1.000,2,0,0,0,2,0,2,0,1.0,0,0,1.0,1.0,0.0
"((AlbCreatRat_mggNew >= 0.134) U[1,2] (BGTestAvgNumMeter <= 6.492))
",-9999999.000,-9999999.000,0.000,0.000,1.000,2,0,0,0,2,0,2,0,1.0,0,0,1.0,1.0,0.0
"F[1,1]((BGTestAvgNumPtRep >= 1.870 & GFR <= 0.000) & TotalDailyInsPerKg <= 0.000)
",-1.870,-1.870,0.000,0.000,1.000,2,0,0,0,2,0,2,0,1.0,0,0,1.0,1.0,0.0
"F[0,0]((BGTestAvgNumPtRep >= 0.600 | UnitsInsBasalOrLongAct <= 17.701) & Pt_GrandparentT1D >= 10.205)
",-10.205,-10.205,0.000,0.000,1.000,2,0,0,0,2,0,2,0,1.0,0,0,1.0,1.0,0.0
"((bmiPerc <= 0.204) U[1,1] (UnitsInsBasalOrLongAct >= 10.978))
",0.204,0.204,0.000,0.000,1.000,2,0,0,0,2,0,2,0,1.0,0,0,1.0,1.0,0.0
"F[0,0]((Pt_MotherT1D <= 0.000 -> bmi >= 19.949) & Pt_A1cGoalLev >= 20.482)
",-3.482,-3.482,0.000,0.000,1.000,2,0,0,0,2,0,2,0,1.0,0,0,1.0,1.0,0.0
"F[0,1]((HbA1cImputeDtMnC >= 19.757 | SMBGperDayPtMeterCombo <= 8.007) & diagAgeCombo <= 5.221)
",-9999999.000,-9999999.000,0.000,0.000,1.000,2,0,0,0,2,0,2,0,1.0,0,0,1.0,1.0,0.0
"F[0,0](BldPrSys >= 121.802 & bmiPerc <= 0.246)
",-121.802,-121.802,0.000,0.000,1.000,2,0,0,0,2,0,2,0,1.0,0,0,1.0,1.0,0.0
"F[0,1](((GFR >= 0.000 -> DirectLDL >= 0.000) & BldPrDia <= 0.000) & bmi >= 0.000)
",-9999999.000,-9999999.000,0.000,0.000,1.000,2,0,0,0,2,0,2,0,1.0,0,0,1.0,1.0,0.0
"F[1,1]((WeightKg <= 70.776 | LDL >= 20.957) & Pt_ChildT1D >= 20.373)
",-20.373,-20.373,0.000,0.000,1.000,2,0,0,0,2,0,2,0,1.0,0,0,1.0,1.0,0.0
"F[1,1](((Pt_DKAFlg >= 0.000 | SMBGperDayPtMeterCombo >= 2.783) -> TotalDailyInsPerKg <= 8.061) -> Pt_DKAFlg >= 1.349)
",1.349,1.349,0.000,0.000,1.000,2,0,0,0,2,0,2,0,1.0,0,0,1.0,1.0,0.0
"F[0,1]((Pt_ChildT1D <= 0.000 -> BldPrDia >= 60.134) & age >= 61.056)
",-9999999.000,-9999999.000,0.000,0.000,1.000,2,0,0,0,2,0,2,0,1.0,0,0,1.0,1.0,0.0
"F[0,1](diabDur >= 1.191 & HDL <= 54.928)
",-9999999.000,-9999999.000,0.000,0.000,1.000,2,0,0,0,2,0,2,0,1.0,0,0,1.0,1.0,0.0
"F[0,1]((BldPrSys >= 121.537 & TotChol <= 104.826) & SMBGperDayPtMeterCombo <= 128.021)
",-9999999.000,-9999999.000,0.000,0.000,1.000,1,0,0,1,2,0,1,1,0.5,0,0,1.0,0.5,0.5
"((age <= 20.185) U[1,1] (BGTestAvgNumPtRep >= 0.573))
",20.185,20.185,0.000,0.000,1.000,1,0,0,1,2,0,1,1,0.5,0,0,1.0,0.5,0.5
"((BldPrDia >= 73.973) U[1,1] (Pt_SHFlg >= 0.000))
",0.000,0.000,0.000,0.000,1.000,1,0,0,1,2,0,1,1,0.5,0,0,1.0,0.5,0.5
"((BUN <= 19.079) U[1,2] (HbA1c <= 8.987))
",-9999999.000,-9999999.000,0.000,0.000,1.000,1,0,0,1,2,0,1,1,0.5,0,0,1.0,0.5,0.5
"((TotChol <= 94.105) U[1,2] (BldPrSys >= 125.291))
",-9999999.000,-9999999.000,0.000,0.000,1.000,1,0,0,1,2,0,1,1,0.5,0,0,1.0,0.5,0.5
"F[1,1]((diabDur >= 0.079 | HbA1cImputeDtMnC >= 6.011) -> HbA1cImputeDtMnC <= 37.036)
",-37.036,-37.036,0.000,0.000,1.000,1,0,0,1,2,0,1,1,0.5,0,0,1.0,0.5,0.5
"((age <= 19.493) U[1,2] (LDL <= 37.773))
",-9999999.000,-9999999.000,0.000,0.000,1.000,1,0,0,1,2,0,1,1,0.5,0,0,1.0,0.5,0.5
"F[0,0]((BGTestAvgNumPtRep <= 6.175 & TotalDailyInsPerKg >= 0.598) & HDL >= 0.618)
",3.803,1.902,0.000,0.000,1.000,1,0,0,1,2,0,1,1,0.5,0,0,1.0,0.5,0.5
"((bmiPerc <= 0.237) U[0,1] (TotalDailyInsPerKg >= 0.626))
",-9999999.000,-9999999.000,0.000,0.000,1.000,1,0,0,1,2,0,1,1,0.5,0,0,1.0,0.5,0.5
"F[1,1]((BGTestAvgNumPtRep <= 3.942 -> BldPrDia <= 82.782) & HeightCm >= 64.074)
",-82.782,-82.782,0.000,0.000,1.000,1,0,0,1,2,0,1,1,0.5,0,0,1.0,0.5,0.5
"((bmiZscore >= -1.035) U[1,1] (BUN >= 7.036))
",1.035,1.035,0.000,0.000,1.000,1,0,0,1,2,0,1,1,0.5,0,0,1.0,0.5,0.5
"F[1,1](BldPrDia >= 66.683 -> bmiPerc >= 0.009)
",0.009,0.009,0.000,0.000,1.000,1,0,0,1,2,0,1,1,0.5,0,0,1.0,0.5,0.5
"F[0,1]((age <= 19.401 & BUN >= 2.554) | Pt_A1cGoalLev >= 3.946)
",-9999999.000,-9999999.000,0.000,0.000,1.000,1,0,0,1,2,0,1,1,0.5,0,0,1.0,0.5,0.5
"((AutonomicNeuroCl <= 0.000) U[1,1] (HbA1c >= 7.241))
",0.000,0.000,0.000,0.000,1.000,1,0,0,1,2,0,1,1,0.5,0,0,1.0,0.5,0.5
"F[0,1](((bmiPerc >= 0.095 -> BUN <= 13.215) -> BldPrSys <= 18.839) | Pt_FatherT1D >= 2.108)
",-9999999.000,-9999999.000,0.000,0.000,1.000,1,0,0,1,2,0,1,1,0.5,0,0,1.0,0.5,0.5
"((BUN <= 16.021) U[1,1] (diagAgeCombo <= 17.000))
",17.000,17.000,0.000,0.000,1.000,1,0,0,1,2,0,1,1,0.5,0,0,1.0,0.5,0.5
"F[1,1](UnitsInsBasalOrLongAct <= 26.382 & Pt_SHFlg = 0.000)
",0.000,0.000,0.000,0.000,1.000,1,0,0,1,2,0,1,1,0.5,0,0,1.0,0.5,0.5
"((BUN >= 4.670) U[0,0] (WeightKg <= 70.586))
",4.528,85.458,0.000,0.000,1.000,1,0,0,1,2,0,1,1,0.5,0,0,1.0,0.5,0.5
"((BUN <= 19.399) U[0,0] (HbA1cImputeDtMnC <= 27.668))
",27.668,27.668,0.000,0.000,1.000,1,0,0,1,2,0,1,1,0.5,0,0,1.0,0.5,0.5
"F[1,1](BldPrSys >= 120.801 & HbA1c >= 7.482)
",-120.801,-120.801,0.000,0.000,1.000,1,0,0,1,2,0,1,1,0.5,0,0,1.0,0.5,0.5
"F[0,1](((HDL <= 58.498 & Pt_ChildT1D <= 0.000) | TotChol <= 0.000) & GFR <= 0.000)
",-9999999.000,-9999999.000,0.000,0.000,1.000,1,0,0,1,2,0,1,1,0.5,0,0,1.0,0.5,0.5
"((Pt_A1cGoalLev <= 0.000) U[1,1] (HeightCm <= 183.198))
",183.198,183.198,0.000,0.000,1.000,1,0,0,1,2,0,1,1,0.5,0,0,1.0,0.5,0.5
"((BldPrSys <= 129.169) U[1,1] (UnitsInsBasalOrLongAct >= 2.082))
",129.169,129.169,0.000,0.000,1.000,1,0,0,1,2,0,1,1,0.5,0,0,1.0,0.5,0.5
"((BGTestAvgNumMeter <= 8.436) U[1,2] (Pt_SHFlg = 0.000))
",-9999999.000,-9999999.000,0.000,0.000,1.000,1,0,0,1,2,0,1,1,0.5,0,0,1.0,0.5,0.5
