Rule,Discrimination Score,Pos Robustness,Neg Robustness,Percent Class +,Percent Class -,TP,TN,FP,FN,Actual Yes,Actual No,Predicted Yes,Predicted No,TPR/Sens,TNR/Spec,FPR,Precision,Accuracy,MCR,Class
"G[0,0](LDL <= 72.414 & Pt_SHFlg = 0.000)
",-1.121,-27.994,0.000,1.000,0.000,4,0,0,0,4,0,4,0,1.0,0.0,0.0,1.0,1.1428571428571428,-0.1428571428571428,1
"G[0,0](((UnitsInsBasalOrLongAct >= 3.461 & WeightKg >= 8.598) & Pt_GrandchildT1D >= 21.739) | diagAgeCombo <= 93.055)
",6548137007652475.000,93.055,0.000,1.000,0.000,4,0,0,0,4,0,4,0,1.0,0.0,0.0,1.0,1.1428571428571428,-0.1428571428571428,1
"F[0,0](((AlbCreatRat_mggNew <= 1.736 | HeightCm <= 161.409) -> BUN <= 70.009) -> Pt_MotherT1D >= 42.668)
",42.668,42.668,0.000,0.000,1.000,4,0,0,0,4,0,4,0,1.0,0.0,0.0,1.0,1.1428571428571428,-0.1428571428571428,-1
"F[0,0]((bmi <= 8.011 & UnitsInsBasalOrLongAct <= 30.199) | Pt_A1cGoalLev >= 16.321)
",8.011,8.011,0.000,0.000,1.000,4,0,0,0,4,0,4,0,1.0,0.0,0.0,1.0,1.1428571428571428,-0.1428571428571428,-1
"F[0,0](((HbA1c >= 7.332 | TotChol >= 24.187) & age >= 33.896) & Pt_SHFlg <= 126.595)
",-33.896,-33.896,0.000,0.000,1.000,4,0,0,0,4,0,4,0,1.0,0.0,0.0,1.0,1.1428571428571428,-0.1428571428571428,-1
"F[0,0](((HbA1c <= 8.142 & Triglyc >= 22.416) & Pt_GrandparentT1D >= 6.339) | BGTestAvgNumMeter >= 44.088)
",-1.543,-11.698,0.000,0.000,1.000,4,0,0,0,4,0,4,0,1.0,0.0,0.0,1.0,1.1428571428571428,-0.1428571428571428,-1
"F[0,0]((BUN >= 2.292 | Pt_CGMUseNumDays <= 20.207) -> Pt_SiblingT1D >= 3.669)
",-1.252,-92.375,0.000,0.000,1.000,4,0,0,0,4,0,4,0,1.0,0.0,0.0,1.0,1.1428571428571428,-0.1428571428571428,-1
"F[0,0]((bmi <= 18.835 & TotChol <= 104.196) & Pt_ChildT1D >= 44.235)
",-6225484923376421.000,-44.235,0.000,0.000,1.000,4,0,0,0,4,0,4,0,1.0,0.0,0.0,1.0,1.1428571428571428,-0.1428571428571428,-1
"G[0,0]((BGTestAvgNumMeter <= 5.244 -> diabDur >= 17.000) -> HbA1c <= 21.596)
",-26.725,-21.039,0.000,1.000,0.000,4,0,0,0,4,0,4,0,1.0,0.0,0.0,1.0,1.1428571428571428,-0.1428571428571428,1
"G[0,0](((DirectLDL >= 0.000 -> Pt_A1cGoalLevelDsYr5 >= 0.000) & Pt_SHFlg >= 0.000) | Pt_MotherT1D <= 0.000)
",0.000,0.000,0.000,1.000,0.000,4,0,0,0,4,0,4,0,1.0,0.0,0.0,1.0,1.1428571428571428,-0.1428571428571428,1
"G[0,0](((HDL <= 30.129 | NumPumpBolusOrShortAct >= 4.631) & Pt_GrandchildT1D >= 4.850) | Pt_ChildT1D <= 6.597)
",6.597,6.597,0.000,1.000,0.000,4,0,0,0,4,0,4,0,1.0,0.0,0.0,1.0,1.1428571428571428,-0.1428571428571428,1
"G[0,0]((Pt_GrandparentT1D >= 0.000 & Pt_FatherT1D >= 0.000) -> Pt_A1cGoalLev <= 0.000)
",0.000,0.000,0.000,1.000,0.000,4,0,0,0,4,0,4,0,1.0,0.0,0.0,1.0,1.1428571428571428,-0.1428571428571428,1
"F[0,0]((age >= 24.448 | HbA1cImputeDtMnC <= 65.823) -> Pt_GrandchildT1D >= 25.069)
",-48.233,-60.157,0.000,0.000,1.000,4,0,0,0,4,0,4,0,1.0,0.0,0.0,1.0,1.1428571428571428,-0.1428571428571428,-1
"G[0,0]((WeightKg >= 4.532 | bmi >= 0.381) -> UnitsInsBasalOrLongAct <= 33.597)
",-33.597,-33.597,0.000,1.000,0.000,4,0,0,0,4,0,4,0,1.0,0.0,0.0,1.0,1.1428571428571428,-0.1428571428571428,1
"G[0,0](((HDL >= 8.849 | TotalDailyInsPerKg <= 0.381) | TotChol <= 0.499) -> AutonomicNeuroCl <= 0.689)
",-1.287,-38.267,0.000,1.000,0.000,4,0,0,0,4,0,4,0,1.0,0.0,0.0,1.0,1.1428571428571428,-0.1428571428571428,1
"G[0,0]((Pt_GrandparentT1D <= 0.000 | Triglyc >= 67.683) -> AlbCreatRat_mggNew <= 91.341)
",-15.440,-87.341,0.000,1.000,0.000,4,0,0,0,4,0,4,0,1.0,0.0,0.0,1.0,1.1428571428571428,-0.1428571428571428,1
"G[0,0]((Triglyc >= 12.519 -> TSH <= 0.677) | bmi <= 0.720)
",1.293,1.588,0.000,1.000,0.000,4,0,0,0,4,0,4,0,1.0,0.0,0.0,1.0,1.1428571428571428,-0.1428571428571428,1
"G[0,0](((NumPumpBolusOrShortAct <= 6.339 & UnitsInsBasalOrLongAct <= 33.940) -> NumPumpBolusOrShortAct <= 32.800) & BldPrSys >= 12.181)
",-32.800,-32.800,0.000,1.000,0.000,4,0,0,0,4,0,4,0,1.0,0.0,0.0,1.0,1.1428571428571428,-0.1428571428571428,1
"G[0,0]((WeightKg >= 5.508 | bmi >= 7.470) -> UnitsInsBasalOrLongAct <= 25.678)
",-25.678,-25.678,0.000,1.000,0.000,4,0,0,0,4,0,4,0,1.0,0.0,0.0,1.0,1.1428571428571428,-0.1428571428571428,1
"G[0,0](bmiPerc >= 0.000 & Pt_SHFlg = 0.000)
",-1.121,-27.994,0.000,1.000,0.000,4,0,0,0,4,0,4,0,1.0,0.0,0.0,1.0,1.1428571428571428,-0.1428571428571428,1
"G[0,0]((Pt_SHFlg >= 0.000 | age >= 26.490) | diagAgeCombo >= 24.679)
",1.121,27.994,0.000,1.000,0.000,4,0,0,0,4,0,4,0,1.0,0.0,0.0,1.0,1.1428571428571428,-0.1428571428571428,1
"G[0,0](Pt_GrandchildT1D >= 0.000 -> Pt_SHFlg = 0.000)
",0.000,0.000,0.000,1.000,0.000,4,0,0,0,4,0,4,0,1.0,0.0,0.0,1.0,1.1428571428571428,-0.1428571428571428,1
"G[0,0](((diabDur <= 20.729 | TSH <= 1.174) | Pt_DKAFlg >= 0.502) -> Pt_ChildT1D <= 0.845)
",-6.149,-0.955,0.000,1.000,0.000,4,0,0,0,4,0,4,0,1.0,0.0,0.0,1.0,1.1428571428571428,-0.1428571428571428,1
"G[0,0]((BGTestAvgNumPtRep <= 3.419 -> bmi <= 15.432) -> Pt_ChildT1D <= 22.014)
",-22.014,-22.014,0.000,1.000,0.000,4,0,0,0,4,0,4,0,1.0,0.0,0.0,1.0,1.1428571428571428,-0.1428571428571428,1
"G[0,0](TotChol <= 100.076 | Triglyc >= 18.162)
",12.011,107.250,0.000,1.000,0.000,4,0,0,0,4,0,4,0,1.0,0.0,0.0,1.0,1.1428571428571428,-0.1428571428571428,1
"F[0,0]((Pt_A1cGoalLev >= 0.152 & Triglyc <= 91.358) | TotalDailyInsPerKg >= 84.853)
",-0.992,-22.479,0.000,0.000,1.000,4,0,0,0,4,0,4,0,1.0,0.0,0.0,1.0,1.1428571428571428,-0.1428571428571428,-1
"G[0,0]((diabDur >= 18.399 -> Pt_MotherT1D <= 0.000) | LDL >= 0.000)
",1.395,0.491,0.000,1.000,0.000,4,0,0,0,4,0,4,0,1.0,0.0,0.0,1.0,1.1428571428571428,-0.1428571428571428,1
"G[0,0](BldPrDia > 69.889 -> Pt_SHFlg = 0.000)
",-23.220,-71.778,0.000,1.000,0.000,4,0,0,0,4,0,4,0,1.0,0.0,0.0,1.0,1.1428571428571428,-0.1428571428571428,1
"G[0,0]((Pt_CGMUseNumDays <= 9.326 | DirectLDL <= 0.000) | diagAgeCombo >= 0.000)
",0.000,0.000,0.000,1.000,0.000,4,0,0,0,4,0,4,0,1.0,0.0,0.0,1.0,1.1428571428571428,-0.1428571428571428,1
"G[0,0](((TotalDailyInsPerKg >= 0.077 & Pt_A1cGoalLevelDsYr5 <= 0.000) | SMBGperDayPtMeterCombo <= 0.000) -> TotalDailyInsPerKg >= 0.000)
",-8.922,-18.333,0.000,1.000,0.000,4,0,0,0,4,0,4,0,1.0,0.0,0.0,1.0,1.1428571428571428,-0.1428571428571428,1
"G[0,0](((bmiZscore >= -0.174 | Pt_A1cGoalLevelDsYr5 >= 0.000) -> TotChol <= 0.000) | Pt_GrandparentT1D <= 0.000)
",0.000,0.000,0.000,1.000,0.000,4,0,0,0,4,0,4,0,1.0,0.0,0.0,1.0,1.1428571428571428,-0.1428571428571428,1
"G[0,1](((Pt_InsGov >= 0.000 & Pt_InsGov <= 0.000) -> BGTestAvgNumMeter >= 0.000) | diabDur >= 0.000)
",9999999.000,9999999.000,0.000,1.000,0.000,3,0,1,0,3,1,4,0,1.0,0.0,1.0,0.75,0.8571428571428571,0.1428571428571429,1
"G[1,1](HbA1c > 7.311 -> Pt_SHFlg = 0.000)
",0.000,0.000,0.000,1.000,0.000,3,0,1,0,3,1,4,0,1.0,0.0,1.0,0.75,0.8571428571428571,0.1428571428571429,1
"G[1,1](((Pt_A1cGoalLevelDsYr5 >= 0.000 | TotChol >= 88.469) -> HbA1cImputeDtMnC >= 8.640) | GFR <= 98.139)
",6905932778667203.000,98.139,0.000,1.000,0.000,3,0,1,0,3,1,4,0,1.0,0.0,1.0,0.75,0.8571428571428571,0.1428571428571429,1
"G[0,1](((Pt_ChildT1D <= 0.000 & Pt_FatherT1D >= 0.000) -> TotChol >= 0.000) & BUN >= 0.000)
",9999999.000,9999999.000,0.000,1.000,0.000,3,0,1,0,3,1,4,0,1.0,0.0,1.0,0.75,0.8571428571428571,0.1428571428571429,1
"G[0,0](((NumPumpBolusOrShortAct <= 6.847 -> BGTestAvgNumPtRep <= 3.619) & SMBGperDayPtMeterCombo <= 3.876) | HDL <= 1.636)
",-1.285,-39.951,0.000,1.000,0.000,3,0,0,1,4,0,3,1,0.75,0.0,0.0,1.0,0.8571428571428571,0.1428571428571429,1
"G[1,1]((bmiPerc >= 0.000 | Pt_InsGov <= 0.000) -> bmi >= 0.000)
",0.000,0.000,0.000,1.000,0.000,3,0,1,0,3,1,4,0,1.0,0.0,1.0,0.75,0.8571428571428571,0.1428571428571429,1
"G[1,1](((NumPumpBolusOrShortAct <= 6.956 & Pt_FatherT1D >= 0.000) | Pt_FatherT1D <= 0.000) & Pt_GrandchildT1D >= 0.000)
",0.000,0.000,0.000,1.000,0.000,3,0,1,0,3,1,4,0,1.0,0.0,1.0,0.75,0.8571428571428571,0.1428571428571429,1
"F[0,1](((Pt_A1cGoalLevelDsYr5 >= 0.000 | Triglyc >= 81.871) -> SMBGperDayPtMeterCombo >= 87.881) & HbA1c <= 175.523)
",-9999999.000,-9999999.000,0.000,0.000,1.000,3,0,0,1,4,0,3,1,0.75,0.0,0.0,1.0,0.8571428571428571,0.1428571428571429,-1
"F[0,1]((Pt_MotherT1D <= 0.000 | WeightKg <= 61.400) & bmiPerc >= 26.601)
",-9999999.000,-9999999.000,0.000,0.000,1.000,3,0,0,1,4,0,3,1,0.75,0.0,0.0,1.0,0.8571428571428571,0.1428571428571429,-1
"F[1,1](((AlbCreatRat_mggNew >= 0.181 & TotalDailyInsPerKg >= 0.026) & Pt_GrandchildT1D >= 0.036) | DirectLDL >= 0.132)
",-0.132,-0.132,0.000,0.000,1.000,3,0,0,1,4,0,3,1,0.75,0.0,0.0,1.0,0.8571428571428571,0.1428571428571429,-1
"F[0,1](Pt_GrandparentT1D > 0.000 & Pt_SHFlg = 0.000)
",-9999999.000,-9999999.000,0.000,0.000,1.000,3,0,0,1,4,0,3,1,0.75,0.0,0.0,1.0,0.8571428571428571,0.1428571428571429,-1
"F[1,1](((AutonomicNeuroCl <= 0.000 & Pt_MotherT1D <= 0.000) & AlbCreatRat_mggNew >= 0.000) & Triglyc <= 0.000)
",0.000,0.000,0.000,0.000,1.000,3,0,0,1,4,0,3,1,0.75,0.0,0.0,1.0,0.8571428571428571,0.1428571428571429,-1
"F[0,1]((Pt_InsGov <= 0.000 | HbA1c <= 8.198) & BGTestAvgNumPtRep >= 7.850)
",-9999999.000,-9999999.000,0.000,0.000,1.000,3,0,0,1,4,0,3,1,0.75,0.0,0.0,1.0,0.8571428571428571,0.1428571428571429,-1
"((BGTestAvgNumMeter >= 4.608) U[1,1] (BGTestAvgNumPtRep <= 2.031))
",2.031,2.031,0.000,0.000,1.000,3,0,0,1,4,0,3,1,0.75,0.0,0.0,1.0,0.8571428571428571,0.1428571428571429,-1
"F[0,1](((NumPumpBolusOrShortAct >= 4.880 -> TSH <= 1.339) | Pt_A1cGoalLev <= 1.280) -> Pt_GrandchildT1D >= 0.065)
",-9999999.000,-9999999.000,0.000,0.000,1.000,3,0,0,1,4,0,3,1,0.75,0.0,0.0,1.0,0.8571428571428571,0.1428571428571429,-1
"F[0,1](((HeightCm <= 147.378 & GFR >= 0.000) & diabDur <= 0.000) & SMBGperDayPtMeterCombo <= 0.000)
",-9999999.000,-9999999.000,0.000,0.000,1.000,3,0,0,1,4,0,3,1,0.75,0.0,0.0,1.0,0.8571428571428571,0.1428571428571429,-1
"G[1,1]((Pt_GrandchildT1D >= 0.000 -> Pt_CGMUseNumDays <= 5.821) -> SMBGperDayPtMeterCombo >= 1.245)
",1.245,1.245,0.000,1.000,0.000,3,0,1,0,3,1,4,0,1.0,0.0,1.0,0.75,0.8571428571428571,0.1428571428571429,1
"F[1,1](((AlbCreatRat_mggNew <= 2.904 -> TSH >= 0.129) -> Pt_A1cGoalLev <= 0.777) & NumPumpBolusOrShortAct <= 1.587)
",-6998810325881477.000,-0.777,0.000,0.000,1.000,3,0,0,1,4,0,3,1,0.75,0.0,0.0,1.0,0.8571428571428571,0.1428571428571429,-1
"F[1,1](((NumPumpBolusOrShortAct >= 3.104 -> Pt_A1cGoalLev >= 0.538) | Pt_MotherT1D <= 3.241) & DirectLDL >= 0.618)
",-0.618,-0.618,0.000,0.000,1.000,3,0,0,1,4,0,3,1,0.75,0.0,0.0,1.0,0.8571428571428571,0.1428571428571429,-1
"F[1,1]((HeightCm <= 138.319 | Pt_CGMUseNumDays >= 0.672) & TotChol <= 26.895)
",7570368272473189.000,26.895,0.000,0.000,1.000,3,0,0,1,4,0,3,1,0.75,0.0,0.0,1.0,0.8571428571428571,0.1428571428571429,-1
"G[0,1](Pt_SHFlg >= 0.000 | BGTestAvgNumPtRep <= 2.873)
",9999999.000,9999999.000,0.000,1.000,0.000,3,0,1,0,3,1,4,0,1.0,0.0,1.0,0.75,0.8571428571428571,0.1428571428571429,1
"F[1,1]((BldPrSys <= 139.273 & TotChol <= 121.498) & bmiPerc >= 75.787)
",-75.787,-75.787,0.000,0.000,1.000,3,0,0,1,4,0,3,1,0.75,0.0,0.0,1.0,0.8571428571428571,0.1428571428571429,-1
"G[0,1]((Pt_A1cGoalLev <= 5.169 -> age >= 24.680) | BGTestAvgNumMeter <= 29.779)
",9999999.000,9999999.000,0.000,1.000,0.000,3,0,1,0,3,1,4,0,1.0,0.0,1.0,0.75,0.8571428571428571,0.1428571428571429,1
"G[1,1](((age <= 27.776 & bmi >= 6.123) -> bmiPerc <= 21.954) | HbA1c >= 0.106)
",-0.106,-0.106,0.000,1.000,0.000,3,0,1,0,3,1,4,0,1.0,0.0,1.0,0.75,0.8571428571428571,0.1428571428571429,1
"G[0,1](((BGTestAvgNumPtRep <= 3.996 & UnitsInsBasalOrLongAct >= 17.594) & age >= 15.607) -> Pt_GrandparentT1D <= 32.920)
",9999999.000,9999999.000,0.000,1.000,0.000,3,0,1,0,3,1,4,0,1.0,0.0,1.0,0.75,0.8571428571428571,0.1428571428571429,1
"G[0,1](((HDL >= 0.570 | LDL <= 69.864) & Pt_A1cGoalLev <= 51.317) & diagAgeCombo <= 61.252)
",9999999.000,9999999.000,0.000,1.000,0.000,3,0,1,0,3,1,4,0,1.0,0.0,1.0,0.75,0.8571428571428571,0.1428571428571429,1
"G[1,1](((WeightKg >= 23.256 & TSH >= 0.602) | AlbCreatRat_mggNew <= 0.791) | BGTestAvgNumPtRep >= 0.297)
",0.791,0.791,0.000,1.000,0.000,3,0,1,0,3,1,4,0,1.0,0.0,1.0,0.75,0.8571428571428571,0.1428571428571429,1
"G[1,1](((TotChol <= 120.366 -> BldPrDia <= 79.388) | bmiPerc >= 69.332) | age >= 73.073)
",-69.332,-69.332,0.000,1.000,0.000,3,0,1,0,3,1,4,0,1.0,0.0,1.0,0.75,0.8571428571428571,0.1428571428571429,1
"G[0,1]((AlbCreatRat_mggNew >= 0.334 -> BUN >= 4.223) | BldPrDia >= 1.448)
",9999999.000,9999999.000,0.000,1.000,0.000,3,0,1,0,3,1,4,0,1.0,0.0,1.0,0.75,0.8571428571428571,0.1428571428571429,1
"G[0,1]((BldPrSys <= 140.806 -> BldPrDia >= 69.600) -> SMBGperDayPtMeterCombo <= 77.805)
",9999999.000,9999999.000,0.000,1.000,0.000,3,0,1,0,3,1,4,0,1.0,0.0,1.0,0.75,0.8571428571428571,0.1428571428571429,1
"G[0,1]((Pt_MotherT1D <= 0.000 | Pt_A1cGoalLev <= 5.603) | Triglyc >= 0.503)
",9999999.000,9999999.000,0.000,1.000,0.000,3,0,1,0,3,1,4,0,1.0,0.0,1.0,0.75,0.8571428571428571,0.1428571428571429,1
"G[0,0](Pt_A1cGoalLev >= 0.384 | UnitsInsBasalOrLongAct >= 17.221)
",7.616,7.616,0.000,1.000,0.000,3,0,0,1,4,0,3,1,0.75,0.0,0.0,1.0,0.8571428571428571,0.1428571428571429,1
"G[1,1](((NumPumpBolusOrShortAct >= 3.294 & Pt_A1cGoalLevelDsYr5 >= 0.000) -> HDL <= 0.000) | Pt_SiblingT1D >= 0.000)
",0.000,0.000,0.000,1.000,0.000,3,0,1,0,3,1,4,0,1.0,0.0,1.0,0.75,0.8571428571428571,0.1428571428571429,1
"G[1,1](BUN <= 10.454 | TotChol >= 41.775)
",10.454,10.454,0.000,1.000,0.000,3,0,1,0,3,1,4,0,1.0,0.0,1.0,0.75,0.8571428571428571,0.1428571428571429,1
"G[0,1]((bmiZscore >= -0.070 & TotChol <= 122.365) | WeightKg <= 119.307)
",9999999.000,9999999.000,0.000,1.000,0.000,3,0,1,0,3,1,4,0,1.0,0.0,1.0,0.75,0.8571428571428571,0.1428571428571429,1
"G[1,1]((BGTestAvgNumPtRep >= 0.488 & HbA1c <= 9.038) | TotalDailyInsPerKg <= 8.669)
",8.669,8.669,0.000,1.000,0.000,3,0,1,0,3,1,4,0,1.0,0.0,1.0,0.75,0.8571428571428571,0.1428571428571429,1
"G[0,1]((HeightCm >= 7.669 -> UnitsInsBasalOrLongAct <= 34.811) | BGTestAvgNumMeter <= 25.998)
",9999999.000,9999999.000,0.000,1.000,0.000,3,0,1,0,3,1,4,0,1.0,0.0,1.0,0.75,0.8571428571428571,0.1428571428571429,1
"G[1,1](((HDL >= 11.274 | Pt_CGMUseNumDays >= 0.259) & Pt_SiblingT1D <= 9.088) | Pt_GrandchildT1D >= 1.792)
",-0.259,-0.259,0.000,1.000,0.000,3,0,1,0,3,1,4,0,1.0,0.0,1.0,0.75,0.8571428571428571,0.1428571428571429,1
"G[1,1]((Pt_A1cGoalLevelDsYr5 <= 0.000 | Pt_A1cGoalLevelDsYr5 <= 0.000) | HDL >= 0.000)
",0.000,0.000,0.000,1.000,0.000,3,0,1,0,3,1,4,0,1.0,0.0,1.0,0.75,0.8571428571428571,0.1428571428571429,1
"G[0,1]((Pt_A1cGoalLev >= 0.941 | Pt_A1cGoalLev >= 0.173) -> BUN >= 0.370)
",9999999.000,9999999.000,0.000,1.000,0.000,3,0,1,0,3,1,4,0,1.0,0.0,1.0,0.75,0.8571428571428571,0.1428571428571429,1
"G[0,1](((TotChol <= 129.711 | WeightKg <= 35.487) & TSH >= 2.160) | diabDur <= 68.403)
",9999999.000,9999999.000,0.000,1.000,0.000,3,0,1,0,3,1,4,0,1.0,0.0,1.0,0.75,0.8571428571428571,0.1428571428571429,1
"G[1,1](BGTestAvgNumPtRep <= 2.113 -> Pt_CGMUseNumDays <= 13.733)
",-7731034032594629.000,-13.733,0.000,1.000,0.000,3,0,1,0,3,1,4,0,1.0,0.0,1.0,0.75,0.8571428571428571,0.1428571428571429,1
"G[1,1](((Pt_MotherT1D >= 0.000 -> TotChol >= 37.352) & Pt_SHFlg >= 18.408) -> diabDur <= 130.695)
",-130.695,-130.695,0.000,1.000,0.000,3,0,1,0,3,1,4,0,1.0,0.0,1.0,0.75,0.8571428571428571,0.1428571428571429,1
