Rule,Discrimination Score,Pos Robustness,Neg Robustness,Percent Class +,Percent Class -,TP,TN,FP,FN,Actual Yes,Actual No,Predicted Yes,Predicted No,TPR/Sens,TNR/Spec,FPR,Precision,Accuracy,MCR
"F[1,1]((HDL >= 0.945 | TotChol >= 23.971) & TSH <= 141.771)
",-0.945,-0.945,0.000,0.000,1.000,2,1,0,0,2,1,2,1,1.0,1.0,0.0,1.0,1.0,0.0
"((BldPrSys <= 128.638) U[0,1] (LDL >= 5.749))
",-9999999.000,-9999999.000,0.000,0.000,1.000,2,1,0,0,2,1,2,1,1.0,1.0,0.0,1.0,1.0,0.0
"F[0,0](AlbCreatRat_mggNew <= 24.260 & bmi <= 25.902)
",24.260,24.260,0.000,0.000,1.000,2,1,0,0,2,1,2,1,1.0,1.0,0.0,1.0,1.0,0.0
"((bmiZscore <= 1.512) U[1,1] (Pt_SHFlg <= 0.915))
",1.512,1.512,0.000,0.000,1.000,2,1,0,0,2,1,2,1,1.0,1.0,0.0,1.0,1.0,0.0
"F[1,1](diabDur <= 13.175 & Pt_FatherT1D <= 0.769)
",0.769,0.769,0.000,0.000,1.000,2,1,0,0,2,1,2,1,1.0,1.0,0.0,1.0,1.0,0.0
"((BGTestAvgNumMeter >= 0.625) U[1,1] (BGTestAvgNumPtRep <= 3.722))
",3.722,3.722,0.000,0.000,1.000,2,1,0,0,2,1,2,1,1.0,1.0,0.0,1.0,1.0,0.0
"F[0,1]((BldPrDia <= 55.366 & HeightCm >= 177.834) & NumPumpBolusOrShortAct <= 185.972)
",-9999999.000,-9999999.000,0.000,0.000,1.000,2,1,0,0,2,1,2,1,1.0,1.0,0.0,1.0,1.0,0.0
"F[1,1]((HbA1cImputeDtMnC <= 57.686 & TSH >= 1.825) & TotalDailyInsPerKg <= 3.699)
",-1.825,-1.825,0.000,0.000,1.000,2,1,0,0,2,1,2,1,1.0,1.0,0.0,1.0,1.0,0.0
"F[0,1](((age <= 16.575 -> BldPrSys >= 113.724) -> HDL <= 139.614) & Pt_InsGov >= 123.440)
",-9999999.000,-9999999.000,0.000,0.000,1.000,2,0,1,0,2,1,3,0,1.0,0.0,1.0,0.6666666666666666,0.6666666666666666,0.33333333333333337
"((TotalDailyInsPerKg >= 0.391) U[0,0] (bmiZscore >= 1.229))
",24.219,12.109,0.000,0.000,1.000,1,1,0,1,2,1,1,2,0.5,1.0,0.0,1.0,0.6666666666666666,0.33333333333333337
"F[1,1](HbA1cImputeDtMnC >= 35.021 | SMBGperDayPtMeterCombo <= 3.024)
",3.024,3.024,0.000,0.000,1.000,1,1,0,1,2,1,1,2,0.5,1.0,0.0,1.0,0.6666666666666666,0.33333333333333337
"((HDL >= 2.026) U[1,1] (UnitsInsBasalOrLongAct >= 3.366))
",-2.026,-2.026,0.000,0.000,1.000,2,0,1,0,2,1,3,0,1.0,0.0,1.0,0.6666666666666666,0.6666666666666666,0.33333333333333337
"F[0,1]((Pt_FatherT1D >= 0.310 & TSH >= 1.517) | HeightCm <= 2.463)
",-9999999.000,-9999999.000,0.000,0.000,1.000,2,0,1,0,2,1,3,0,1.0,0.0,1.0,0.6666666666666666,0.6666666666666666,0.33333333333333337
"((WeightKg >= 77.905) U[1,1] (Pt_A1cGoalLevelDsYr5 >= 0.000))
",0.000,0.000,0.000,0.000,1.000,1,1,0,1,2,1,1,2,0.5,1.0,0.0,1.0,0.6666666666666666,0.33333333333333337
"F[0,1]((HbA1cImputeDtMnC <= 63.916 | Pt_A1cGoalLev <= 1.944) & diagAgeCombo <= 2.571)
",-9999999.000,-9999999.000,0.000,0.000,1.000,2,0,1,0,2,1,3,0,1.0,0.0,1.0,0.6666666666666666,0.6666666666666666,0.33333333333333337
"((BldPrSys <= 139.979) U[1,1] (bmi <= 25.343))
",139.979,139.979,0.000,0.000,1.000,2,0,1,0,2,1,3,0,1.0,0.0,1.0,0.6666666666666666,0.6666666666666666,0.33333333333333337
