Rule,Discrimination Score,Pos Robustness,Neg Robustness,Percent Class +,Percent Class -,TP,TN,FP,FN,Actual Yes,Actual No,Predicted Yes,Predicted No,TPR/Sens,TNR/Spec,FPR,Precision,Accuracy,MCR
"G[0,1](HbA1cImputeDtMnC >= 5.929 & diabDur >= 7.844)
",9999999.000,9999999.000,0.000,1.000,0.000,3,1,0,0,3,1,3,1,1.0,1.0,0.0,1.0,1.0,0.0
"G[0,1](((bmiZscore >= -0.242 | Pt_FatherT1D <= 0.554) & Pt_ChildT1D <= 0.286) | Pt_MotherT1D >= 0.178)
",9999999.000,9999999.000,0.000,1.000,0.000,3,1,0,0,3,1,3,1,1.0,1.0,0.0,1.0,1.0,0.0
"G[0,1]((Pt_A1cGoalLev <= 1.423 | Pt_SHFlg >= 0.100) & bmiPerc >= 0.078)
",9999999.000,9999999.000,0.000,1.000,0.000,3,1,0,0,3,1,3,1,1.0,1.0,0.0,1.0,1.0,0.0
"G[1,1](((BGTestAvgNumMeter >= 0.331 & Pt_CGMUseNumDays <= 0.880) & AutonomicNeuroCl >= 0.070) | TSH >= 0.046)
",-6670188709547475.000,-0.046,0.000,1.000,0.000,3,1,0,0,3,1,3,1,1.0,1.0,0.0,1.0,1.0,0.0
"G[1,1](Pt_A1cGoalLev > 0.266 -> Pt_SHFlg = 0.766)
",0.266,0.266,0.000,1.000,0.000,3,1,0,0,3,1,3,1,1.0,1.0,0.0,1.0,1.0,0.0
"G[0,0](BGTestAvgNumMeter >= 0.389 | UnitsInsBasalOrLongAct >= 2.562)
",0.807,3.886,0.000,1.000,0.000,3,1,0,0,3,1,3,1,1.0,1.0,0.0,1.0,1.0,0.0
"G[0,1]((bmiPerc <= 0.457 | SMBGperDayPtMeterCombo >= 0.700) & Pt_A1cGoalLev <= 5.426)
",9999999.000,9999999.000,0.000,1.000,0.000,3,1,0,0,3,1,3,1,1.0,1.0,0.0,1.0,1.0,0.0
"G[0,0](SMBGperDayPtMeterCombo <= 7.587 -> UnitsInsBasalOrLongAct <= 14.852)
",-5.393,-11.819,0.000,1.000,0.000,3,0,1,0,3,1,4,0,1.0,0.0,1.0,0.75,0.75,0.25
"G[1,1]((bmiZscore <= -0.082 & WeightKg <= 36.077) -> TotalDailyInsPerKg >= 29.390)
",0.082,0.082,0.000,1.000,0.000,2,1,0,1,3,1,2,2,0.6666666666666666,1.0,0.0,1.0,0.75,0.25
"G[1,1]((Pt_FatherT1D >= 0.153 -> bmiZscore >= -0.408) | NumPumpBolusOrShortAct <= -0.057)
",-0.057,-0.057,0.000,1.000,0.000,3,0,1,0,3,1,4,0,1.0,0.0,1.0,0.75,0.75,0.25
"G[0,1]((Pt_FatherT1D >= 0.013 -> Pt_SiblingT1D <= 0.000) & BGTestAvgNumMeter >= 0.000)
",9999999.000,9999999.000,0.000,1.000,0.000,3,0,1,0,3,1,4,0,1.0,0.0,1.0,0.75,0.75,0.25
"G[0,1]((SMBGperDayPtMeterCombo <= 7.710 -> TotalDailyInsPerKg >= 0.109) | bmiZscore <= 0.506)
",9999999.000,9999999.000,0.000,1.000,0.000,3,0,1,0,3,1,4,0,1.0,0.0,1.0,0.75,0.75,0.25
"G[0,1]((HeightCm >= 138.460 | TotalDailyInsPerKg >= 0.077) | TSH >= 0.086)
",9999999.000,9999999.000,0.000,1.000,0.000,3,0,1,0,3,1,4,0,1.0,0.0,1.0,0.75,0.75,0.25
