,Rule,TP,TN,FP,FN,Actual Yes,Actual No,Predicted Yes,Predicted No,TPR/Sens,TNR/Spec,FPR,Precision,F1,Accuracy,MCR,BalancedAccuracy,Class
0,"G[0,0]((n_evts <= 0.000 -> LOS >= 0.000))",10065,0,1400,0,10065,1400,11465,0,1.0,0.0,1.0,0.8778892280854775,0.9349744542498839,0.8778892280854775,0.12211077191452246,0.5,Positive
1,"F[0,0]((BLOOD_UREA_NITROGEN <= 0.000 & CREATININE >= 0.000))",10065,0,1400,0,10065,1400,11465,0,1.0,0.0,1.0,0.8778892280854775,0.9349744542498839,0.8778892280854775,0.12211077191452246,0.5,Negative
2,"F[0,0](((af <= 0.000 | AF <= 0.000) & cosen >= 0.000))",10062,1,1399,3,10065,1400,11461,4,0.9997019374068554,0.0007142857142857143,0.9992857142857143,0.877933862664689,0.9348694601876801,0.8777147841255997,0.12228521587440033,0.5002081115605705,Negative
3,"G[0,0]((hr >= 0.000 & Pulse >= 0.000))",10065,0,1400,0,10065,1400,11465,0,1.0,0.0,1.0,0.8778892280854775,0.9349744542498839,0.8778892280854775,0.12211077191452246,0.5,Positive
4,"((death >= 0.000) U[0,0] (y >= 0.000))",10065,0,1400,0,10065,1400,11465,0,1.0,0.0,1.0,0.8778892280854775,0.9349744542498839,0.8778892280854775,0.12211077191452246,0.5,Positive
5,"((hr >= 0.000) U[0,0] (y >= 0.000))",10065,0,1400,0,10065,1400,11465,0,1.0,0.0,1.0,0.8778892280854775,0.9349744542498839,0.8778892280854775,0.12211077191452246,0.5,Positive
6,"((AF <= 0.000) U[0,0] (y >= 0.000))",10065,0,1400,0,10065,1400,11465,0,1.0,0.0,1.0,0.8778892280854775,0.9349744542498839,0.8778892280854775,0.12211077191452246,0.5,Positive
7,"F[0,0]((AF >= 0.000 & direct >= 0.000))",10065,0,1400,0,10065,1400,11465,0,1.0,0.0,1.0,0.8778892280854775,0.9349744542498839,0.8778892280854775,0.12211077191452246,0.5,Positive
8,"((n_evts >= 0.000) U[0,0] (tte <= 0.000))",9783,1,1399,282,10065,1400,11182,283,0.9719821162444113,0.0007142857142857143,0.9992857142857143,0.8748882131997854,0.9208829481809196,0.8533798517226341,0.1466201482773659,0.4863482009793485,Positive
9,"((Pulse <= 0.000) U[0,0] (y >= 0.000))",10065,0,1400,0,10065,1400,11465,0,1.0,0.0,1.0,0.8778892280854775,0.9349744542498839,0.8778892280854775,0.12211077191452246,0.5,Positive
10,"((direct >= 0.000) U[0,0] (LOS >= 0.000))",10065,0,1400,0,10065,1400,11465,0,1.0,0.0,1.0,0.8778892280854775,0.9349744542498839,0.8778892280854775,0.12211077191452246,0.5,Positive
11,"((n_edrk >= 0.000) U[0,0] (y >= 0.000))",10065,0,1400,0,10065,1400,11465,0,1.0,0.0,1.0,0.8778892280854775,0.9349744542498839,0.8778892280854775,0.12211077191452246,0.5,Positive
12,"((Mort >= 0.000) U[0,0] (O2_Flow >= 0.000))",10065,0,1400,0,10065,1400,11465,0,1.0,0.0,1.0,0.8778892280854775,0.9349744542498839,0.8778892280854775,0.12211077191452246,0.5,Positive
13,"((hr >= 0.000) U[0,0] (n_edrk <= 0.000))",9957,196,1204,108,10065,1400,11161,304,0.9892697466467958,0.14,0.86,0.8921243616163427,0.9381890134740413,0.8855647623201046,0.11443523767989539,0.5646348733233979,Negative
14,"((s24_edrk <= 0.000) U[0,0] (y >= 0.000))",10065,0,1400,0,10065,1400,11465,0,1.0,0.0,1.0,0.8778892280854775,0.9349744542498839,0.8778892280854775,0.12211077191452246,0.5,Positive
