Client,Num Queries
1,3421
2,3421
3,3421
4,3421
5,3421
6,3421
7,3421
8,3421
9,3421
10,3421
11,3421
12,3421
13,3421
14,3421
15,3421
16,3421
17,3421
18,3421
19,3421
20,3421
21,3421
22,3421
23,3421
24,3421
25,3421
26,3421
27,3421
28,3421
29,3421
30,3421
31,3421
32,3421
33,3421
34,3421
35,3421
36,3421
37,3421
38,3421
39,3421
40,3421
41,3421
42,3421
43,3421
44,3421
45,3421
46,3421
47,3421
48,3421
49,3421
50,3421
51,3421
52,3421
53,3421
54,3421
55,3421
56,3421
57,3421
58,3421
59,3421
60,3421
61,3421
62,3421
63,3421
64,3421
65,3421
66,3421
67,3421
68,3421
69,3421
70,3421
71,3421
72,3421
73,3421
74,3421
75,3421
76,3421
77,3421
78,3421
79,3421
80,3421
81,3421
82,3421
83,3421
84,3421
85,3421
86,3421
87,3421
88,3421
89,3421
90,3421
91,3421
92,3421
93,3421
94,3421
95,3421
96,3421
97,3421
98,3421
99,3421
100,3421
