Client,Num Queries
1,3414
2,3414
3,3414
4,3414
5,3414
6,3414
7,3414
8,3414
9,3414
10,3414
11,3414
12,3414
13,3414
14,3414
15,3414
16,3414
17,3414
18,3414
19,3414
20,3414
21,3414
22,3414
23,3414
24,3414
25,3414
26,3414
27,3414
28,3414
29,3414
30,3414
31,3414
32,3414
33,3414
34,3414
35,3414
36,3414
37,3414
38,3414
39,3414
40,3414
41,3414
42,3414
43,3414
44,3414
45,3414
46,3414
47,3414
48,3414
49,3414
50,3414
51,3414
52,3414
53,3414
54,3414
55,3414
56,3414
57,3414
58,3414
59,3414
60,3414
61,3414
62,3414
63,3414
64,3414
65,3414
66,3414
67,3414
68,3414
69,3414
70,3414
71,3414
72,3414
73,3414
74,3414
75,3414
76,3414
77,3414
78,3414
79,3414
80,3414
81,3414
82,3414
83,3414
84,3414
85,3414
86,3414
87,3414
88,3414
89,3414
90,3414
91,3414
92,3414
93,3414
94,3414
95,3414
96,3414
97,3414
98,3414
99,3414
100,3414
