Client,Num Queries
1,3425
2,3425
3,3425
4,3425
5,3425
6,3425
7,3425
8,3425
9,3425
10,3425
11,3425
12,3425
13,3425
14,3425
15,3425
16,3425
17,3425
18,3425
19,3425
20,3425
21,3425
22,3425
23,3425
24,3425
25,3425
26,3425
27,3425
28,3425
29,3425
30,3425
31,3425
32,3425
33,3425
34,3425
35,3425
36,3425
37,3425
38,3425
39,3425
40,3425
41,3425
42,3425
43,3425
44,3425
45,3425
46,3425
47,3425
48,3425
49,3425
50,3425
51,3425
52,3425
53,3425
54,3425
55,3425
56,3425
57,3425
58,3425
59,3425
60,3425
61,3425
62,3425
63,3425
64,3425
65,3425
66,3425
67,3425
68,3425
69,3425
70,3425
71,3425
72,3425
73,3425
74,3425
75,3425
76,3425
77,3425
78,3425
79,3425
80,3425
81,3425
82,3425
83,3425
84,3425
85,3425
86,3425
87,3425
88,3425
89,3425
90,3425
91,3425
92,3425
93,3425
94,3425
95,3425
96,3425
97,3425
98,3425
99,3425
100,3425
