Client,Num Queries
1,3415
2,3415
3,3415
4,3415
5,3415
6,3415
7,3415
8,3415
9,3415
10,3415
11,3415
12,3415
13,3415
14,3415
15,3415
16,3415
17,3415
18,3415
19,3415
20,3415
21,3415
22,3415
23,3415
24,3415
25,3415
26,3415
27,3415
28,3415
29,3415
30,3415
31,3415
32,3415
33,3415
34,3415
35,3415
36,3415
37,3415
38,3415
39,3415
40,3415
41,3415
42,3415
43,3415
44,3415
45,3415
46,3415
47,3415
48,3415
49,3415
50,3415
51,3415
52,3415
53,3415
54,3415
55,3415
56,3415
57,3415
58,3415
59,3415
60,3415
61,3415
62,3415
63,3415
64,3415
65,3415
66,3415
67,3415
68,3415
69,3415
70,3415
71,3415
72,3415
73,3415
74,3415
75,3415
76,3415
77,3415
78,3415
79,3415
80,3415
81,3415
82,3415
83,3415
84,3415
85,3415
86,3415
87,3415
88,3415
89,3415
90,3415
91,3415
92,3415
93,3415
94,3415
95,3415
96,3415
97,3415
98,3415
99,3415
100,3415
