G[1,1](Chloride >= 1.450 & HCO3 >= 2.649) [Discrimination Score: -0.000; Robustness + : -2.649; Robustness - : -2.649; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](Hgb <= 11.020 | Hct <= 19.549) [Discrimination Score: 0.000; Robustness + : 19.549; Robustness - : 19.549; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Platelets <= 44.015 -> WBC >= 0.566) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((Hgb <= 6.092 | Hct <= 8.493) -> WBC >= 0.379) & Platelets >= 0.711) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((Calcium <= 9.091 & Potassium <= 2.988) & Magnesium >= 0.133) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((Calcium < 7.189 & Potassium < 0.589) & Magnesium < 2.519) & Phosphate < 6.058) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2]((Phosphate >= 0.706 & Magnesium > 0.021) -> Calcium < 6.029) [Discrimination Score: 0.000; Robustness + : -6.029; Robustness - : -6.029; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 10.419) U[0,1] (SBP <= 147.432)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](BUN <= 37.195 & Creatinine >= 0.267) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](Chloride >= 2.997 & HCO3 >= 1.879) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](Hgb <= 2.635 | Hct <= 14.567) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Platelets <= 64.384 -> WBC >= 0.727) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](((Hgb <= 11.183 | Hct <= 27.741) -> WBC >= 1.048) & Platelets >= 5.921) [Discrimination Score: 0.005; Robustness + : -29.625; Robustness - : -29.663; Percent Class + : 1.000; Percent Class - : 0.000]
